team,location_value,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,possessions,raw_off_eff,location_value_opp,mp_opp,fg_opp,fga_opp,fg_pct_opp,fg3_opp,fg3a_opp,fg3_pct_opp,ft_opp,fta_opp,ft_pct_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,possessions_opp,raw_off_eff_opp,fg2,fg2a,fg2_pct,efg,rate_3pa,rate_2pa,ft_rate,ftm_rate,tov_rate,orb_rate,drb_rate,ast_rate,stl_rate,blk_rate,pace,def_eff,net_eff,games_played
Charleston,0.3333,200.0,24.0,58.4444,0.4137,7.2222,24.6667,0.2911,18.1111,24.4444,0.7357,10.5556,23.7778,34.3333,11.2222,5.5556,4.4444,9.6667,18.3333,73.3333,69.1678,106.2233,-0.3333,200.0,27.7778,61.0,0.4547,9.4444,25.5556,0.3689,11.7778,19.0,0.6182,9.1111,22.3333,31.4444,15.1111,5.2222,3.8889,9.3333,20.5556,76.7778,70.2478,109.6367,16.7778,33.7778,0.4942,0.4749,0.4204,0.5796,0.421,0.3127,0.14,0.3126,0.7354,0.1638,0.0798,0.064,13.8336,111.1602,-4.9369,9
Charleston Southern,-0.3333,200.0,26.2222,63.0,0.4169,11.3333,32.6667,0.3451,12.4444,18.2222,0.6748,9.8889,27.1111,37.0,16.2222,4.3333,3.4444,12.5556,21.5556,76.2222,74.3211,102.3167,0.3333,200.0,26.4444,64.4444,0.4082,6.3333,21.6667,0.2893,16.5556,25.0,0.6692,9.6667,25.0,34.6667,11.4444,7.3333,3.3333,8.4444,16.5556,75.7778,75.0978,100.3011,14.8889,30.3333,0.5009,0.5072,0.521,0.479,0.2941,0.201,0.1682,0.2854,0.7416,0.2175,0.0589,0.0474,14.8642,101.5437,0.773,9
Charlotte,0.3333,200.0,23.6667,54.5556,0.4341,7.8889,22.7778,0.3553,13.4444,21.2222,0.632,10.3333,20.8889,31.2222,11.5556,4.2222,3.5556,11.2222,19.8889,68.6667,65.5244,104.4767,-0.3333,200.0,23.2222,51.2222,0.4542,7.1111,21.4444,0.3341,17.3333,25.5556,0.6787,7.8889,19.8889,27.7778,12.5556,6.3333,2.3333,8.8889,18.2222,70.8889,64.3611,110.1922,15.7778,31.7778,0.503,0.5072,0.4222,0.5778,0.3903,0.2474,0.1713,0.3415,0.7331,0.1766,0.0648,0.0544,13.1049,108.0293,-3.5526,9
Chattanooga,-0.1429,200.0,23.0,53.0,0.4354,8.7143,26.5714,0.3341,15.4286,20.5714,0.7627,5.8571,20.2857,26.1429,14.4286,5.1429,1.1429,10.4286,19.0,70.1429,67.3429,104.3043,0.1429,200.0,26.7143,57.4286,0.4679,8.0,22.0,0.3683,16.5714,22.2857,0.7377,9.5714,22.0,31.5714,15.0,6.0,2.7143,9.5714,18.0,78.0,68.0157,114.6814,14.2857,26.4286,0.5424,0.5175,0.498,0.502,0.3943,0.2953,0.1553,0.2103,0.6757,0.2143,0.0772,0.017,13.4686,115.4711,-11.1668,7
Chicago St.,-0.7778,200.0,23.0,57.3333,0.4017,4.6667,15.8889,0.2929,13.6667,17.7778,0.759,6.8889,17.8889,24.7778,9.2222,8.2222,0.7778,13.0,21.4444,64.3333,71.8867,89.3122,0.7778,200.0,29.4444,57.8889,0.5064,11.4444,30.6667,0.3583,18.1111,24.1111,0.7413,10.2222,22.7778,33.0,21.2222,8.2222,3.3333,11.8889,14.8889,88.4444,71.0067,124.4611,18.3333,41.4444,0.4439,0.4419,0.2763,0.7237,0.306,0.2346,0.1804,0.2324,0.6432,0.1289,0.1141,0.011,14.3773,123.2147,-33.9025,9
Cincinnati,0.7778,200.0,25.5556,60.2222,0.4257,9.4444,29.5556,0.3229,14.7778,23.4444,0.6357,9.8889,27.5556,37.4444,17.3333,7.4444,5.5556,13.8889,17.4444,75.3333,75.3578,99.6556,-0.7778,200.0,22.0,57.3333,0.3853,7.5556,25.3333,0.3,13.5556,19.0,0.6768,7.3333,24.5556,31.8889,12.6667,7.1111,2.5556,15.2222,19.5556,65.1111,74.2467,88.0356,16.1111,30.6667,0.5252,0.5052,0.4912,0.5088,0.402,0.254,0.1845,0.2852,0.7898,0.2296,0.0991,0.0743,15.0716,86.6446,13.011,9
Clemson,0.2,202.5,28.0,61.7,0.4553,8.7,26.7,0.3247,18.3,24.2,0.7611,12.4,26.2,38.6,15.8,5.7,3.1,8.4,17.0,83.0,69.195,119.882,-0.2,202.5,22.8,58.1,0.3921,6.8,24.9,0.2734,14.3,20.0,0.6986,8.8,20.9,29.7,10.2,5.8,4.0,9.7,19.5,66.7,68.501,96.761,19.3,35.0,0.5556,0.5262,0.4344,0.5656,0.403,0.3052,0.1224,0.3663,0.7485,0.2308,0.0825,0.0463,13.6617,96.0672,23.8148,10
Cleveland St.,-0.5556,200.0,23.4444,56.1111,0.4188,10.2222,27.5556,0.3714,18.1111,24.8889,0.7044,8.4444,19.4444,27.8889,13.7778,5.2222,2.4444,14.3333,19.4444,75.2222,73.82,101.6078,0.5556,200.0,31.7778,64.7778,0.4923,10.1111,28.5556,0.3527,17.2222,22.7778,0.7709,11.5556,22.4444,34.0,18.3333,8.0,5.0,11.4444,20.4444,90.8889,75.4856,120.7233,13.2222,28.5556,0.46,0.5103,0.4891,0.5109,0.4533,0.3296,0.1943,0.2757,0.6249,0.1851,0.0703,0.0337,14.764,123.362,-21.7543,9
Coastal Carolina,-0.5556,202.7778,24.3333,61.4444,0.3986,9.2222,26.5556,0.3451,13.6667,19.2222,0.6968,8.0,28.6667,36.6667,10.3333,4.6667,3.0,9.8889,22.4444,71.5556,72.4633,98.9011,0.5556,202.7778,23.6667,60.0,0.3946,6.8889,22.1111,0.3043,19.2222,27.7778,0.6893,8.8889,27.6667,36.5556,9.3333,4.7778,2.5556,9.4444,17.0,73.4444,73.7478,99.4056,15.1111,34.8889,0.4397,0.4739,0.4325,0.5675,0.3286,0.2338,0.1364,0.2287,0.7687,0.1429,0.0638,0.0406,14.2972,101.3153,-2.4142,9
Colgate,-0.3333,205.5556,28.7778,60.5556,0.4804,6.7778,20.8889,0.3284,10.4444,14.1111,0.7188,6.7778,22.1111,28.8889,13.7778,6.6667,2.8889,9.4444,18.2222,74.7778,69.9267,107.1489,0.3333,205.5556,27.2222,62.7778,0.434,7.4444,24.6667,0.2886,15.1111,20.3333,0.7102,11.6667,22.8889,34.5556,15.4444,6.0,2.5556,10.5556,15.7778,77.0,71.3256,107.9356,22.0,39.6667,0.5561,0.538,0.3454,0.6546,0.2457,0.1847,0.1358,0.2229,0.6619,0.1974,0.0941,0.0422,13.5757,110.2421,-3.0932,9
Colorado,0.7778,202.7778,30.5556,58.6667,0.521,7.1111,17.3333,0.4048,20.2222,27.3333,0.7252,9.1111,23.8889,33.0,17.1111,6.0,4.1111,8.6667,17.3333,88.4444,71.2056,124.3044,-0.7778,202.7778,28.2222,61.7778,0.461,8.7778,22.8889,0.3717,13.2222,17.4444,0.7606,7.1111,19.3333,26.4444,12.0,4.5556,3.0,10.3333,21.3333,78.4444,73.2867,106.9256,23.4444,41.3333,0.5671,0.5814,0.295,0.705,0.4786,0.3538,0.1214,0.3197,0.779,0.2408,0.0846,0.0592,14.0398,110.2982,14.0062,9
Colorado St.,0.6,200.0,28.0,52.4,0.5359,11.9,26.2,0.4495,16.0,19.7,0.7978,7.0,23.3,30.3,18.2,4.9,1.5,10.7,15.8,83.9,65.457,128.271,-0.6,200.0,25.8,57.7,0.4495,8.9,27.2,0.3281,10.7,16.1,0.6551,8.3,16.9,25.2,11.7,6.1,2.0,8.5,18.5,71.2,65.545,109.077,16.1,26.2,0.6129,0.6502,0.4991,0.5009,0.4012,0.3249,0.1638,0.2932,0.7369,0.2777,0.0747,0.0231,13.0914,108.8484,19.4226,10
Columbia,0.0,202.5,28.7,59.8,0.4792,9.2,23.3,0.3976,12.8,17.0,0.7564,10.8,26.4,37.2,15.9,5.9,3.9,12.8,17.5,79.4,69.876,113.722,0.0,202.5,24.7,59.2,0.419,6.3,20.0,0.3272,13.2,19.9,0.6674,7.7,18.1,25.8,13.1,7.1,3.2,10.4,15.5,68.9,71.353,96.616,19.5,36.5,0.53,0.5557,0.3872,0.6128,0.2838,0.2128,0.1832,0.3834,0.7741,0.2279,0.083,0.056,13.7929,98.3614,15.3606,10
Connecticut,0.8,200.0,29.2,59.4,0.4917,7.7,22.5,0.3458,13.7,19.3,0.7148,9.0,24.1,33.1,17.9,7.5,5.2,8.8,18.1,79.8,68.369,116.266,-0.8,200.0,20.2,53.2,0.3743,5.2,19.4,0.2635,16.1,21.3,0.7505,7.8,19.9,27.7,8.2,4.5,3.4,12.5,17.2,61.7,68.018,90.982,21.5,36.9,0.5792,0.5574,0.3812,0.6188,0.3299,0.2329,0.1281,0.3076,0.7543,0.2598,0.109,0.0766,13.6738,90.3536,25.9124,10
Coppin St.,-0.8333,200.0,21.0833,55.5,0.3815,5.0833,18.25,0.2931,14.0,19.5,0.715,8.0833,19.5,27.5833,11.6667,5.8333,2.6667,14.75,18.1667,61.25,71.4292,85.8,0.8333,200.0,28.8333,59.9167,0.4816,10.5,28.1667,0.3738,18.4167,24.0833,0.7568,10.75,25.4167,36.1667,18.5833,8.9167,4.5,10.5,17.9167,86.5833,71.1058,121.795,16.0,37.25,0.4366,0.4279,0.3301,0.6699,0.3627,0.2615,0.2065,0.2386,0.6463,0.1638,0.0819,0.0372,14.2858,121.3482,-35.5482,12
Cornell,-0.5556,205.5556,30.5556,62.2222,0.4953,12.7778,31.7778,0.3988,14.6667,20.4444,0.7227,8.0,24.1111,32.1111,19.7778,5.7778,2.4444,13.1111,21.6667,88.5556,77.0467,115.3122,0.5556,205.5556,30.8889,63.8889,0.4837,8.4444,23.6667,0.3553,17.3333,25.3333,0.6887,9.2222,23.0,32.2222,15.3333,7.3333,2.1111,11.3333,19.0,87.5556,78.0311,112.4911,17.7778,30.4444,0.5928,0.5989,0.5097,0.4903,0.3289,0.2355,0.1699,0.2545,0.7159,0.2583,0.0754,0.0317,15.0038,114.0492,1.263,9
Creighton,0.1111,200.0,26.7778,59.8889,0.4419,9.3333,29.2222,0.3193,11.5556,16.0,0.7577,10.0,24.1111,34.1111,16.1111,5.4444,2.7778,10.8889,13.6667,74.4444,68.3767,108.7211,-0.1111,200.0,28.2222,64.0,0.4388,6.0,18.4444,0.316,9.0,13.4444,0.6787,10.7778,21.8889,32.6667,12.5556,7.2222,3.6667,9.4444,14.8889,71.4444,69.0511,103.1956,17.4444,30.6667,0.5657,0.5204,0.4932,0.5068,0.2784,0.1992,0.1588,0.3075,0.7025,0.2356,0.0795,0.0407,13.6753,104.2311,4.4901,9
Dartmouth,-0.1429,200.0,23.0,53.7143,0.4296,9.7143,26.7143,0.3581,15.5714,21.1429,0.705,7.1429,24.0,31.1429,12.7143,4.7143,3.7143,14.2857,14.8571,71.2857,70.8986,101.05,0.1429,200.0,29.4286,62.2857,0.475,6.8571,22.5714,0.3024,11.4286,15.1429,0.7936,8.0,22.0,30.0,11.8571,10.7143,3.1429,9.0,18.7143,77.1429,70.4786,109.3529,13.2857,27.0,0.491,0.5207,0.4988,0.5012,0.4067,0.3015,0.2016,0.2423,0.7518,0.1803,0.0669,0.0526,14.1797,108.8305,-7.7805,7
Davidson,0.5,200.0,24.875,52.25,0.4782,9.0,23.125,0.3901,14.625,22.0,0.6612,7.125,20.625,27.75,13.375,6.625,3.625,10.75,17.875,73.375,66.325,110.4225,-0.5,200.0,25.25,55.25,0.4564,5.75,18.875,0.2981,13.875,20.875,0.6635,9.5,22.25,31.75,9.75,6.875,2.625,11.5,18.875,70.125,67.165,103.7088,15.875,29.125,0.547,0.565,0.4443,0.5557,0.4244,0.2845,0.1589,0.234,0.6915,0.2012,0.1006,0.0547,13.265,104.9187,5.5038,8
Dayton,0.4,205.0,25.8,56.1,0.4668,8.0,24.1,0.337,19.7,27.2,0.7037,7.9,22.0,29.9,14.8,9.8,4.2,11.7,16.9,79.3,72.82,110.084,-0.4,205.0,25.2,55.7,0.4544,8.7,21.7,0.4082,12.9,18.3,0.7114,7.9,24.4,32.3,13.3,7.7,3.8,16.9,21.3,72.0,73.392,97.861,17.8,32.0,0.5659,0.5382,0.427,0.573,0.4994,0.3637,0.1577,0.2492,0.7404,0.2057,0.1346,0.0584,14.2183,98.8613,11.2227,10
DePaul,0.6,200.0,25.8,56.6,0.4548,7.9,23.2,0.3349,19.5,27.7,0.7059,8.9,22.8,31.7,17.7,7.6,3.5,10.8,18.3,79.0,71.657,110.433,-0.6,200.0,24.2,56.9,0.43,5.8,17.8,0.3281,14.6,20.1,0.7267,8.1,22.1,30.2,14.3,6.5,3.4,14.3,21.2,68.8,72.647,95.376,17.9,33.4,0.5303,0.5258,0.4123,0.5877,0.4963,0.3489,0.1515,0.284,0.737,0.2459,0.1047,0.0484,14.3314,96.6886,13.7444,10
Delaware,0.0,203.125,25.875,56.25,0.4631,9.625,24.25,0.4039,8.5,12.0,0.6905,5.75,22.5,28.25,14.5,6.375,3.0,12.5,15.0,69.875,68.6988,102.355,0.0,203.125,25.5,59.625,0.4288,9.125,25.375,0.3529,14.125,18.375,0.799,9.375,22.125,31.5,14.0,8.375,3.625,10.375,12.25,74.25,69.3538,107.3112,16.25,32.0,0.5125,0.5497,0.432,0.568,0.2154,0.154,0.1795,0.2012,0.7107,0.2111,0.0927,0.0441,13.5309,108.396,-6.041,8
Delaware St.,-0.5,203.125,20.625,58.5,0.3548,4.625,16.625,0.2715,10.25,15.125,0.6905,7.375,20.625,28.0,9.125,8.625,1.125,11.375,16.25,56.125,69.6862,80.6612,0.5,203.125,27.625,53.625,0.5119,7.875,21.0,0.3733,12.5,18.75,0.6802,7.375,28.25,35.625,16.75,6.375,4.0,13.0,14.125,75.625,68.1562,111.1625,16.0,41.875,0.3854,0.3955,0.2883,0.7117,0.2591,0.1748,0.1617,0.1998,0.7382,0.1304,0.1226,0.0161,13.725,108.6708,-28.0095,8
Denver,-0.5,200.0,26.0,57.5,0.4541,8.0,21.875,0.3749,16.75,22.125,0.7449,8.875,18.375,27.25,10.375,4.625,1.75,10.125,19.0,76.75,69.2588,112.1075,0.5,200.0,31.0,58.875,0.5241,10.125,23.0,0.4431,16.375,23.125,0.6999,10.75,22.25,33.0,13.125,6.0,3.125,10.375,19.75,88.5,69.485,127.4975,18.0,35.625,0.5015,0.5236,0.3781,0.6219,0.3862,0.2928,0.1425,0.2899,0.6325,0.1508,0.0659,0.0257,13.8518,128.089,-15.9815,8
Detroit Mercy,-0.5556,200.0,26.0,63.8889,0.4091,5.8889,22.2222,0.2733,14.3333,18.3333,0.7708,10.5556,22.2222,32.7778,12.5556,5.6667,2.7778,11.2222,20.3333,72.2222,73.2656,98.9267,0.5556,200.0,27.5556,60.2222,0.4568,9.7778,27.6667,0.3542,17.0,23.4444,0.707,10.1111,24.6667,34.7778,18.1111,5.6667,3.2222,10.5556,17.5556,81.8889,71.8033,113.6667,20.1111,41.6667,0.4822,0.4543,0.3408,0.6592,0.2926,0.2295,0.1524,0.2989,0.6901,0.1724,0.0761,0.0378,14.6531,111.4739,-12.5472,9
Drake,0.75,203.125,26.625,60.0,0.4476,9.625,26.125,0.3662,13.25,18.0,0.7195,8.125,24.625,32.75,14.0,5.375,4.0,8.0,15.75,76.125,68.425,111.8875,-0.75,203.125,25.625,61.625,0.4166,6.75,22.375,0.2956,10.875,17.125,0.6456,10.625,25.625,36.25,12.25,5.375,3.25,9.0,16.25,68.875,68.135,100.9175,17.0,33.875,0.5116,0.529,0.4361,0.5639,0.2998,0.2208,0.1169,0.2471,0.7007,0.2065,0.0783,0.0584,13.4761,100.5303,11.3572,8
Drexel,-0.3333,200.0,24.8889,61.2222,0.409,7.6667,23.0,0.3316,11.8889,18.6667,0.6223,12.6667,22.8889,35.5556,12.6667,6.2222,3.6667,11.0,18.2222,69.3333,68.4211,101.31,0.3333,200.0,24.6667,55.8889,0.4433,6.2222,18.5556,0.3454,17.1111,23.4444,0.7173,8.3333,23.2222,31.5556,12.0,6.2222,3.4444,9.1111,16.3333,72.6667,67.8022,107.5544,17.2222,38.2222,0.4538,0.4713,0.3749,0.6251,0.3146,0.2026,0.1619,0.3505,0.7348,0.1848,0.0899,0.0542,13.6842,106.5475,-5.2375,9
Duke,0.4,200.0,29.7,59.4,0.4974,10.0,28.2,0.3484,17.4,24.5,0.7012,10.5,28.8,39.3,18.7,7.2,4.9,10.2,17.1,86.8,70.736,122.209,-0.4,200.0,21.2,62.1,0.3403,7.3,27.3,0.2704,9.9,14.3,0.6908,10.1,19.9,30.0,11.9,6.4,2.2,12.4,19.4,59.6,71.19,83.985,19.7,31.2,0.6279,0.5818,0.4759,0.5241,0.4152,0.2945,0.1444,0.3516,0.74,0.2628,0.1014,0.0692,14.1472,84.6433,37.5657,10
Duquesne,0.5556,202.7778,29.0,59.3333,0.4898,8.0,24.8889,0.3293,16.6667,24.5556,0.6836,8.8889,23.6667,32.5556,15.7778,7.1111,2.7778,14.8889,21.7778,82.6667,76.9978,107.6611,-0.5556,202.7778,26.3333,59.4444,0.4451,8.5556,24.6667,0.3406,19.4444,25.7778,0.7681,9.1111,21.3333,30.4444,13.6667,8.4444,2.7778,13.1111,19.5556,80.6667,75.6889,106.6467,21.0,34.4444,0.6085,0.5582,0.4194,0.5806,0.4092,0.2787,0.1934,0.2994,0.7334,0.2058,0.0908,0.0368,15.1817,105.0594,2.6017,9
East Carolina,0.5556,200.0,23.0,57.7778,0.3967,5.1111,18.6667,0.2773,15.8889,23.5556,0.6694,10.1111,20.7778,30.8889,10.6667,6.6667,3.1111,12.7778,16.6667,67.0,71.6322,94.0967,-0.5556,200.0,27.2222,57.6667,0.473,8.6667,23.8889,0.3462,14.5556,19.5556,0.7291,7.8889,23.8889,31.7778,15.5556,6.6667,3.5556,11.5556,20.4444,77.6667,70.6222,109.7267,17.8889,39.1111,0.4526,0.4423,0.3234,0.6766,0.4159,0.2823,0.1765,0.2978,0.726,0.1508,0.0937,0.0438,14.3264,108.2441,-14.1475,9
East Tennessee St.,0.25,200.0,29.0,58.875,0.4932,8.25,24.25,0.3368,12.875,18.125,0.7091,9.125,23.125,32.25,15.875,10.375,3.25,11.75,17.25,79.125,70.1088,112.94,-0.25,200.0,22.0,54.25,0.4102,7.875,24.75,0.3268,14.625,19.75,0.7328,7.0,21.0,28.0,12.5,7.375,3.5,14.5,14.5,66.5,71.13,93.4675,20.75,34.625,0.5988,0.5612,0.4022,0.5978,0.3271,0.2324,0.1661,0.2965,0.7578,0.2258,0.148,0.0462,14.0218,94.7963,18.1437,8
East Texas A&M,-0.7143,200.0,23.7143,55.8571,0.4264,8.5714,26.4286,0.327,12.5714,17.7143,0.689,6.5714,21.4286,28.0,13.2857,6.5714,3.2857,13.7143,19.5714,68.5714,71.4143,96.1971,0.7143,200.0,26.8571,56.5714,0.4754,7.4286,21.2857,0.3529,14.5714,22.4286,0.6394,8.4286,25.0,33.4286,14.4286,6.5714,2.0,13.5714,16.8571,75.7143,72.3657,104.7043,15.1429,29.4286,0.5187,0.5032,0.4704,0.5296,0.323,0.2297,0.1913,0.2047,0.7097,0.187,0.0914,0.0464,14.2829,106.0351,-9.8379,7
Eastern Illinois,-0.25,200.0,21.5,53.875,0.3978,4.75,16.75,0.2855,14.0,18.0,0.7806,6.375,18.875,25.25,11.125,5.5,2.75,12.125,17.0,61.75,68.1762,90.5938,0.25,200.0,28.75,59.625,0.479,8.125,26.625,0.3055,14.375,20.0,0.7404,11.5,23.875,35.375,16.0,7.875,4.375,11.25,15.75,80.0,68.8725,116.565,16.75,37.125,0.457,0.4425,0.316,0.684,0.3433,0.2679,0.177,0.212,0.6097,0.1631,0.0797,0.0394,13.6352,117.8993,-27.3055,8
Eastern Kentucky,-0.25,200.0,25.875,63.375,0.4091,9.5,31.5,0.3041,13.25,18.625,0.729,11.25,21.375,32.625,12.375,5.625,3.25,12.625,19.125,74.5,73.5962,101.575,0.25,200.0,29.5,61.25,0.4806,8.75,24.125,0.3639,17.25,23.25,0.7516,8.875,24.875,33.75,15.875,8.375,2.375,10.25,17.375,85.0,73.6688,115.22,16.375,31.875,0.5227,0.4841,0.5004,0.4996,0.297,0.2109,0.1704,0.309,0.7062,0.1711,0.0763,0.0431,14.7192,115.1294,-13.5544,8
Eastern Michigan,-0.2,200.0,25.8,58.4,0.4435,6.3,18.1,0.3452,12.6,17.2,0.7258,9.0,23.4,32.4,13.5,6.4,3.4,12.2,16.6,70.5,69.768,100.775,0.2,200.0,26.3,59.5,0.4397,7.8,22.2,0.3495,12.8,17.2,0.7505,8.5,23.5,32.0,13.5,6.9,5.3,11.7,16.6,73.2,70.869,103.496,19.5,40.3,0.4966,0.4993,0.3194,0.6806,0.305,0.2237,0.1757,0.2656,0.7321,0.1931,0.091,0.0494,13.9536,104.8917,-4.1167,10
Eastern Washington,-0.75,206.25,27.875,58.625,0.4761,7.625,21.875,0.3569,13.5,19.0,0.707,8.25,22.375,30.625,12.75,6.75,2.375,14.25,18.875,76.875,73.6525,104.2188,0.75,206.25,29.75,59.75,0.4979,9.375,23.125,0.3988,15.625,22.625,0.6725,8.5,22.625,31.125,15.125,8.375,2.875,11.625,17.0,84.5,73.62,114.9912,20.25,36.75,0.5523,0.5407,0.3713,0.6287,0.3251,0.2303,0.194,0.2596,0.7256,0.1739,0.0911,0.032,14.3026,114.8754,-10.6566,8
Elon,-0.25,203.125,29.5,63.5,0.4694,10.5,29.0,0.3715,15.625,21.875,0.717,12.0,23.125,35.125,16.5,6.5,3.875,10.375,17.75,85.125,72.2662,118.3375,0.25,203.125,28.5,61.375,0.4588,10.375,30.125,0.3445,15.375,23.25,0.6487,9.375,19.875,29.25,16.125,7.125,4.125,10.0,17.75,82.75,73.0412,112.095,19.0,34.5,0.5554,0.5531,0.4533,0.5467,0.3422,0.243,0.1425,0.3736,0.7071,0.231,0.0905,0.0541,14.2414,113.3138,5.0237,8
Evansville,0.25,200.0,22.5,54.75,0.4155,6.125,22.5,0.2642,15.5,22.0,0.6794,8.125,19.375,27.5,12.375,4.75,4.0,12.75,17.625,66.625,69.8225,95.2362,-0.25,200.0,26.375,56.75,0.469,9.0,24.25,0.3759,15.625,20.625,0.752,9.375,21.875,31.25,14.75,8.125,2.125,12.5,19.75,77.375,69.6712,111.3088,16.375,32.25,0.51,0.4706,0.4065,0.5935,0.4201,0.2973,0.1827,0.265,0.6559,0.177,0.0678,0.0564,13.9645,110.9237,-15.6874,8
FIU,0.3333,200.0,26.5,62.5,0.4315,9.1667,25.1667,0.385,16.1667,23.5,0.6672,9.8333,20.8333,30.6667,15.3333,10.3333,4.6667,11.1667,18.6667,78.3333,74.995,104.76,-0.3333,200.0,27.3333,63.6667,0.4287,9.5,28.5,0.321,16.3333,21.1667,0.74,13.5,25.5,39.0,17.5,7.5,4.5,14.8333,18.6667,80.5,75.0533,106.83,17.3333,37.3333,0.4649,0.5076,0.4023,0.5977,0.3991,0.2797,0.148,0.2658,0.6129,0.2053,0.1393,0.0625,14.999,106.8886,-2.1286,6
Fairfield,-0.2,202.5,26.5,65.1,0.4055,7.6,23.8,0.3316,12.8,17.8,0.7296,12.3,23.8,36.1,10.9,6.5,3.5,10.8,16.8,73.4,72.056,101.938,0.2,202.5,26.9,59.0,0.4573,7.3,21.0,0.3489,15.4,20.8,0.7431,7.7,25.2,32.9,13.6,6.8,5.4,10.0,16.0,76.5,71.18,107.968,18.9,41.3,0.4474,0.465,0.3661,0.6339,0.281,0.2019,0.1512,0.331,0.7503,0.1519,0.0899,0.0481,14.2392,106.5015,-4.5635,10
Fairleigh Dickinson,-0.5,200.0,22.875,59.75,0.3864,9.375,30.0,0.3144,10.875,16.75,0.6525,9.625,21.125,30.75,11.875,4.5,2.5,13.0,18.875,66.0,71.0812,92.73,0.5,200.0,30.0,58.875,0.5109,11.125,26.125,0.423,14.75,21.75,0.6819,8.625,26.25,34.875,17.875,7.875,3.625,10.5,16.625,85.875,71.0812,120.7875,13.5,29.75,0.4657,0.4649,0.5018,0.4982,0.281,0.1805,0.1845,0.2774,0.7105,0.1685,0.0637,0.0361,14.2162,120.7025,-27.9725,8
Florida,0.5556,200.0,28.0,65.0,0.4298,7.4444,27.2222,0.2759,18.7778,26.1111,0.7244,15.4444,28.4444,43.8889,14.7778,5.5556,4.7778,13.3333,19.3333,82.2222,75.2933,109.1911,-0.5556,200.0,24.4444,61.1111,0.4021,5.7778,20.6667,0.2991,17.7778,23.7778,0.7448,7.6667,20.7778,28.4444,11.2222,7.2222,3.6667,10.6667,21.3333,72.4444,75.4056,96.0111,20.5556,37.7778,0.5447,0.4876,0.4198,0.5802,0.4064,0.2937,0.176,0.4236,0.7871,0.1951,0.0728,0.0639,15.0587,96.0304,13.1607,9
Florida A&M,-0.6,205.0,23.8,59.8,0.4022,7.0,21.0,0.3332,13.0,20.2,0.607,7.8,18.6,26.4,11.8,9.2,3.4,17.6,19.8,67.6,79.194,85.702,0.6,205.0,31.0,63.8,0.4888,9.0,25.0,0.3742,21.6,27.6,0.7654,12.0,26.8,38.8,16.0,10.4,5.4,13.4,17.6,92.6,78.31,118.236,16.8,38.8,0.4403,0.4621,0.3538,0.6462,0.3332,0.2128,0.2227,0.2133,0.6166,0.1508,0.1159,0.0432,15.5106,116.9611,-31.2591,5
Florida Atlantic,0.0,203.125,26.625,59.25,0.4501,8.375,24.0,0.3406,15.125,19.875,0.7594,11.125,22.25,33.375,12.625,5.875,5.75,11.25,17.0,76.75,68.8162,111.63,0.0,203.125,25.875,56.0,0.4651,7.75,20.0,0.3785,13.875,19.0,0.7432,6.75,21.625,28.375,11.5,7.0,2.75,10.875,17.625,73.375,69.15,106.405,18.25,35.25,0.5276,0.5201,0.4054,0.5946,0.3367,0.2586,0.1647,0.3449,0.7799,0.1833,0.0846,0.0827,13.5358,106.9685,4.6615,8
Florida Gulf Coast,0.3333,205.5556,30.1111,65.7778,0.463,8.1111,23.2222,0.3559,16.3333,21.7778,0.7543,10.7778,21.8889,32.6667,15.6667,9.0,2.6667,11.4444,21.1111,84.6667,76.7867,110.5867,-0.3333,205.5556,27.3333,58.5556,0.4667,8.8889,26.0,0.3364,21.5556,28.2222,0.7453,8.1111,22.3333,30.4444,12.1111,6.0,4.7778,12.6667,17.3333,85.1111,76.5167,111.3911,22.0,42.5556,0.5262,0.5249,0.352,0.648,0.3464,0.2601,0.149,0.3329,0.7278,0.2062,0.1166,0.0359,14.9297,111.1139,-0.5272,9
Florida St.,0.5556,200.0,28.7778,69.0,0.4167,11.5556,36.6667,0.3134,15.1111,22.0,0.6839,12.0,22.0,34.0,16.1111,10.6667,4.4444,12.3333,19.5556,84.2222,79.7856,105.7,-0.5556,200.0,26.7778,61.3333,0.4359,8.7778,25.8889,0.3294,16.1111,22.6667,0.7169,11.7778,27.5556,39.3333,15.4444,8.0,3.8889,18.4444,18.4444,78.4444,78.7678,99.9033,17.2222,32.3333,0.5356,0.5001,0.5309,0.4691,0.3211,0.2215,0.1551,0.3084,0.6445,0.2024,0.1339,0.0556,15.9571,98.6105,7.0895,9
Fordham,0.5,200.0,26.5,59.5,0.451,6.5,22.125,0.2985,10.25,15.25,0.6812,10.375,24.75,35.125,13.5,6.125,3.25,9.75,15.375,69.75,66.1175,105.5175,-0.5,200.0,23.875,58.0,0.4111,8.375,24.375,0.3335,9.625,14.125,0.6585,8.0,21.375,29.375,14.25,5.125,3.0,9.625,15.625,65.75,66.3338,99.0338,20.0,37.375,0.5402,0.5075,0.3712,0.6288,0.2673,0.1804,0.1469,0.322,0.7565,0.2033,0.0936,0.0489,13.2235,99.4973,6.0202,8
