team,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,possessions,raw_off_eff,efg,tov_rate,orb_rate,ft_rate,games_played
Princeton,200.0,22.166666666666668,55.583333333333336,0.4025833333333333,8.666666666666666,26.916666666666668,0.3229166666666667,12.916666666666666,18.916666666666668,0.6571666666666667,7.916666666666667,23.0,30.916666666666668,12.5,4.666666666666667,1.5,12.166666666666666,17.416666666666668,65.91666666666667,68.82000000000001,96.34166666666665,0.48152016186930074,0.1752298169120019,0.24503541919622482,0.3504787352941346,12
Providence,202.27272727272728,31.545454545454547,64.63636363636364,0.49063636363636365,9.727272727272727,27.181818181818183,0.35972727272727273,17.181818181818183,21.727272727272727,0.7921818181818182,8.909090909090908,27.545454545454547,36.45454545454545,16.90909090909091,7.545454545454546,5.090909090909091,11.0,18.454545454545453,90.0,77.04727272727273,117.47272727272728,0.5669783221748694,0.14288323015979393,0.24165269378549903,0.33716450810779125,11
Purdue,200.0,31.3,62.3,0.5024,9.6,23.8,0.4083,13.0,17.7,0.7294,12.7,25.7,38.4,20.4,5.2,3.8,9.7,13.9,85.2,67.705,125.59,0.5790914515211221,0.14366089749495223,0.3297634058070179,0.2849743708983206,10
Purdue Fort Wayne,200.0,27.77777777777778,61.666666666666664,0.4552222222222222,8.88888888888889,27.22222222222222,0.33744444444444444,12.0,16.22222222222222,0.7508888888888889,7.0,18.555555555555557,25.555555555555557,14.11111111111111,9.555555555555555,3.7777777777777777,11.222222222222221,16.666666666666668,76.44444444444444,73.59444444444445,104.17666666666668,0.5274507781240154,0.1528407637450193,0.27882156197175156,0.26798628586082635,9
Queens (NC),203.125,29.375,61.25,0.48325,10.875,28.875,0.37975000000000003,13.625,17.75,0.7737499999999999,9.375,22.875,32.25,16.25,4.5,2.875,11.5,20.5,83.25,71.8075,116.76125,0.5723665859415342,0.15819918046406167,0.28419797142544234,0.28928128201126335,8
Quinnipiac,200.0,27.77777777777778,63.44444444444444,0.441,7.666666666666667,21.0,0.3733333333333333,13.0,18.0,0.7134444444444444,10.333333333333334,22.77777777777778,33.111111111111114,13.222222222222221,8.666666666666666,5.333333333333333,11.88888888888889,17.77777777777778,76.22222222222223,73.55000000000001,104.18666666666667,0.5037867441938397,0.15944568475210297,0.3084686294783482,0.29849272001066196,9
Radford,200.0,24.11111111111111,61.666666666666664,0.39411111111111113,8.555555555555555,29.22222222222222,0.28955555555555557,16.77777777777778,24.0,0.7095555555555556,9.222222222222221,21.22222222222222,30.444444444444443,11.0,7.0,3.4444444444444446,11.666666666666666,22.22222222222222,73.55555555555556,75.51222222222222,98.56333333333333,0.46422284546511094,0.1541397040170111,0.2967134465319583,0.39412186023851725,9
Rhode Island,200.0,25.636363636363637,54.18181818181818,0.47118181818181815,7.090909090909091,22.363636363636363,0.3064545454545455,17.09090909090909,23.0,0.7308181818181818,9.0,21.636363636363637,30.636363636363637,11.727272727272727,9.818181818181818,3.3636363636363638,12.909090909090908,17.90909090909091,75.45454545454545,69.01636363636364,109.14636363636363,0.5361639246633403,0.18759096134088796,0.29299812581858425,0.4348435024399373,11
Rice,205.55555555555554,23.77777777777778,58.666666666666664,0.40711111111111115,8.666666666666666,23.666666666666668,0.375,15.777777777777779,23.11111111111111,0.7043333333333334,10.444444444444445,22.333333333333332,32.77777777777778,11.222222222222221,7.0,4.111111111111111,12.555555555555555,19.666666666666668,72.0,71.75555555555555,101.30888888888889,0.4814700725122914,0.17432258367701917,0.32349952894070544,0.393802044323825,9
Richmond,200.0,28.125,59.25,0.475,9.25,24.5,0.373125,19.375,26.625,0.730625,9.375,27.375,36.75,15.875,7.0,2.5,10.625,18.75,84.875,73.1475,115.87625,0.5534909588799242,0.14543484432602238,0.2403390124660286,0.46337014906142926,8
Rider,200.0,19.375,56.375,0.344875,4.25,15.75,0.27575,12.375,17.375,0.693875,10.875,23.125,34.0,7.0,5.25,3.875,14.0,17.0,55.375,67.75375,81.7175,0.3823468959514773,0.20712236284406263,0.3122722325959884,0.31028882059191404,8
Robert Morris,205.55555555555554,27.666666666666668,61.333333333333336,0.453,8.444444444444445,24.22222222222222,0.34155555555555556,9.777777777777779,14.444444444444445,0.6691111111111111,11.88888888888889,22.444444444444443,34.333333333333336,16.11111111111111,6.111111111111111,2.6666666666666665,12.444444444444445,21.88888888888889,73.55555555555556,68.75,107.64,0.5236316026400768,0.179470206889571,0.3573415335476739,0.24484635011926312,9
Rutgers,200.0,23.7,56.9,0.4175,6.7,19.5,0.339,15.8,22.6,0.6915,10.2,22.3,32.5,11.3,5.5,3.6,11.1,16.1,69.9,68.536,101.913,0.4775070677269582,0.1622240239998499,0.31884168352707504,0.4033907151649919,10
Sacramento State,200.0,22.142857142857142,59.57142857142857,0.37457142857142856,5.857142857142857,21.142857142857142,0.27328571428571424,18.571428571428573,24.428571428571427,0.7712857142857142,10.428571428571429,21.142857142857142,31.571428571428573,11.571428571428571,6.428571428571429,3.142857142857143,12.714285714285714,19.142857142857142,68.71428571428571,73.46000000000001,93.3157142857143,0.42228328811066757,0.17446077994869244,0.33178260798819587,0.4149482360668794,7
Sacred Heart,203.125,24.5,59.125,0.41275,11.625,31.875,0.363375,14.875,18.875,0.7825,9.125,18.75,27.875,13.875,7.625,2.125,13.75,16.75,75.5,72.71375,103.7025,0.5110301389419646,0.1889924744523233,0.3219780137075018,0.3213463289624029,8
Saint Francis (PA),200.0,23.625,61.125,0.386625,7.0,22.875,0.312,9.25,12.5,0.743,7.625,20.125,27.75,12.25,8.0,1.75,15.25,18.25,63.5,74.68625,85.02875,0.44411491209386456,0.2044884444503581,0.26458537980978375,0.20622717793459666,8
Saint Joseph's,200.0,25.125,61.25,0.412375,7.75,27.375,0.27875,16.5,20.5,0.800625,10.875,24.125,35.0,15.75,5.625,4.75,11.375,17.125,74.5,71.4875,104.685,0.47663798010096137,0.15957068750253497,0.3084987635297233,0.34055565765281653,8
Saint Louis,200.0,31.77777777777778,62.666666666666664,0.507,9.666666666666666,27.22222222222222,0.35511111111111116,18.333333333333332,22.555555555555557,0.8091111111111111,11.333333333333334,29.444444444444443,40.77777777777778,17.666666666666668,7.888888888888889,2.6666666666666665,14.0,18.555555555555557,91.55555555555556,76.04666666666667,120.27333333333334,0.5843261633235023,0.18228019502812176,0.2770717986191132,0.36373964923066815,9
Saint Mary's (CA),200.0,26.77777777777778,56.0,0.48122222222222216,7.222222222222222,18.666666666666668,0.3775555555555556,18.555555555555557,22.88888888888889,0.8047777777777778,11.222222222222221,26.333333333333332,37.55555555555556,14.444444444444445,5.222222222222222,3.6666666666666665,11.555555555555555,16.333333333333332,79.33333333333333,67.20666666666666,118.22111111111111,0.5463495952818025,0.17215610320182742,0.28907663404779904,0.41726155768113576,9
Saint Peter's,200.0,22.75,59.625,0.38075,7.875,26.0,0.30025,14.5,17.875,0.82825,10.875,18.375,29.25,11.625,10.625,2.625,9.625,20.875,67.875,66.8675,101.27625,0.4463417023816201,0.14415819537038138,0.3705812013348165,0.3060357292690525,8
Sam Houston,200.0,28.571428571428573,63.714285714285715,0.44842857142857145,9.0,24.857142857142858,0.3522857142857143,16.285714285714285,20.857142857142858,0.7735714285714286,11.285714285714286,21.571428571428573,32.857142857142854,13.571428571428571,7.857142857142857,3.4285714285714284,11.714285714285714,22.428571428571427,82.42857142857143,74.04857142857144,112.02428571428572,0.517779141270087,0.15753966182244625,0.35027995132447237,0.3422880383644971,7
Samford,204.54545454545453,24.545454545454547,60.36363636363637,0.4107272727272727,8.545454545454545,27.818181818181817,0.2990909090909091,16.272727272727273,24.454545454545453,0.6653636363636364,8.272727272727273,23.454545454545453,31.727272727272727,12.636363636363637,4.636363636363637,2.8181818181818183,9.636363636363637,16.272727272727273,73.9090909090909,73.34454545454545,100.82,0.48143649226914725,0.13055013829958753,0.2687322404881056,0.4220299725722386,11
San Diego,200.0,25.25,59.625,0.427125,8.125,26.5,0.311125,13.625,17.125,0.7657499999999999,8.5,17.375,25.875,14.25,7.875,3.875,12.25,19.875,72.25,71.51,101.365,0.4952798568490852,0.17146235650077393,0.3243646518278356,0.28944830542534894,8
San Diego State,206.25,28.125,59.0,0.48075,8.5,21.0,0.40049999999999997,17.125,22.5,0.781125,9.25,22.5,31.75,15.875,8.375,4.625,13.5,19.875,81.875,73.93875,110.9875,0.5526975637142171,0.18185612907422305,0.28020785066227555,0.3731857710750822,8
San Francisco,200.0,24.11111111111111,54.666666666666664,0.44355555555555554,9.444444444444445,26.11111111111111,0.3685555555555556,14.333333333333334,20.77777777777778,0.6739999999999999,9.0,24.666666666666668,33.666666666666664,14.11111111111111,4.777777777777778,4.111111111111111,11.777777777777779,17.88888888888889,72.0,67.31555555555556,107.53444444444445,0.5308459347202382,0.1732106761575093,0.26587827597977765,0.3913336926465104,9
San Jose State,202.77777777777777,25.0,57.111111111111114,0.4427777777777778,7.0,20.22222222222222,0.34700000000000003,14.222222222222221,20.0,0.7062222222222222,10.11111111111111,19.555555555555557,29.666666666666668,10.0,6.333333333333333,1.6666666666666667,11.555555555555555,16.22222222222222,71.22222222222223,68.05777777777777,104.41444444444444,0.5042413231820713,0.16845658777208544,0.33347128720155983,0.35915536084464694,9
Santa Clara,200.0,29.77777777777778,65.88888888888889,0.45499999999999996,9.333333333333334,29.555555555555557,0.32455555555555554,11.666666666666666,17.22222222222222,0.6773333333333333,13.444444444444445,20.333333333333332,33.77777777777778,18.22222222222222,8.11111111111111,5.555555555555555,11.222222222222221,20.444444444444443,80.55555555555556,71.84777777777778,112.2188888888889,0.5268889911324085,0.15573124106223346,0.3888040985471593,0.2629348881721403,9
Seattle,200.0,28.125,53.625,0.5265,8.0,19.375,0.41200000000000003,13.375,20.0,0.65625,6.375,21.25,27.625,14.25,8.25,5.125,12.625,17.5,77.625,69.37375,112.39500000000001,0.6008412791495862,0.18032175956171378,0.23407895867573286,0.37587665465440506,8
Seton Hall,200.0,26.6,58.5,0.4598,6.3,18.5,0.3427,16.6,21.7,0.7651,10.0,22.8,32.8,15.0,10.7,6.6,9.4,19.2,76.1,68.20700000000001,112.11600000000001,0.5142777612908448,0.13824031051966962,0.2948584787071629,0.37877908681608835,10
Siena,200.0,25.545454545454547,54.72727272727273,0.46645454545454546,4.909090909090909,16.90909090909091,0.2695454545454546,14.454545454545455,20.545454545454547,0.7160000000000001,9.090909090909092,21.90909090909091,31.0,13.363636363636363,7.7272727272727275,3.1818181818181817,10.545454545454545,13.545454545454545,70.45454545454545,65.94090909090909,107.01727272727273,0.5105306387134739,0.15913708885611375,0.28895244992127705,0.3882043305692177,11
South Alabama,200.0,25.77777777777778,55.55555555555556,0.46466666666666673,6.444444444444445,18.77777777777778,0.3411111111111111,15.0,22.555555555555557,0.6452222222222221,7.666666666666667,24.444444444444443,32.111111111111114,12.444444444444445,7.111111111111111,2.2222222222222223,8.333333333333334,12.333333333333334,73.0,66.93666666666667,109.22777777777777,0.5221396710553076,0.12312313989919825,0.22961976429367736,0.4224440611558373,9
South Carolina,205.55555555555554,27.666666666666668,60.111111111111114,0.46155555555555555,9.666666666666666,29.444444444444443,0.32233333333333336,16.11111111111111,21.22222222222222,0.7625555555555557,8.333333333333334,24.77777777777778,33.111111111111114,15.88888888888889,5.0,2.2222222222222223,9.11111111111111,18.0,81.11111111111111,70.96777777777778,114.75888888888888,0.5417585971274106,0.12774781821474968,0.25453083623018263,0.3532616256419655,9
South Carolina State,200.0,21.6,58.9,0.3649,5.8,18.9,0.3141,14.5,23.0,0.6477,10.0,17.8,27.8,9.7,6.9,3.2,14.8,22.4,63.5,74.627,85.458,0.41362241290169893,0.1959272505945428,0.35465649568364466,0.3938612449202867,10
South Carolina Upstate,202.77777777777777,25.22222222222222,58.44444444444444,0.4358888888888889,7.0,22.666666666666668,0.3114444444444444,15.666666666666666,23.0,0.6541111111111112,8.777777777777779,23.666666666666668,32.44444444444444,11.666666666666666,6.111111111111111,5.555555555555555,12.333333333333334,18.555555555555557,73.11111111111111,72.92666666666666,100.1888888888889,0.49618275286250213,0.17103916969056937,0.2766951254650005,0.4025578291288425,9
South Dakota,205.0,26.5,61.2,0.4337,5.6,18.9,0.2788,20.8,28.5,0.7148,11.1,20.9,32.0,9.7,6.9,3.0,13.8,18.3,79.4,77.437,102.752,0.47981759660632967,0.17719485378074204,0.34961419236444513,0.47640706469414873,10
South Dakota State,200.0,24.666666666666668,56.666666666666664,0.43444444444444447,7.111111111111111,23.0,0.31055555555555553,14.11111111111111,19.77777777777778,0.7044444444444444,9.444444444444445,24.666666666666668,34.111111111111114,13.11111111111111,6.111111111111111,1.7777777777777777,12.555555555555555,18.666666666666668,70.55555555555556,69.17333333333333,102.04666666666667,0.4966137983160016,0.18204486933890518,0.2767352372615531,0.349534837117411,9
South Florida,202.5,28.8,66.0,0.43879999999999997,9.1,29.2,0.3064,21.9,29.5,0.7269,12.4,24.1,36.5,16.3,10.0,4.7,11.5,22.4,88.6,79.113,112.15,0.508451620458142,0.14506282647933533,0.34004886888573443,0.46092988026046156,10
Southeast Missouri State,200.0,27.875,62.625,0.44675,6.25,22.375,0.280375,13.0,18.625,0.674875,8.875,20.375,29.25,11.25,5.875,2.5,12.25,22.0,75.0,74.84625,100.53999999999999,0.4970438287880301,0.16386609148948306,0.3025305772682084,0.30374171115678644,8
Southeastern Louisiana,200.0,21.125,54.125,0.39387500000000003,5.625,23.5,0.25625,15.625,22.25,0.706375,7.75,20.25,28.0,11.625,8.5,1.875,11.75,21.25,63.5,68.69375,92.50874999999999,0.44696539970999144,0.17121414638556423,0.2771858398531827,0.42437159141371894,8
Southern,207.14285714285714,27.714285714285715,64.28571428571429,0.4311428571428571,8.0,20.857142857142858,0.38899999999999996,14.428571428571429,22.571428571428573,0.6395714285714286,9.857142857142858,21.142857142857142,31.0,12.285714285714286,8.285714285714286,3.4285714285714284,14.428571428571429,22.142857142857142,77.85714285714286,79.58000000000001,97.82714285714285,0.4934327940954491,0.1811535272613112,0.32270633935956516,0.3478062253686217,7
Southern California,207.5,29.1,59.5,0.49349999999999994,8.3,21.2,0.40309999999999996,23.0,31.4,0.7243,9.9,24.5,34.4,16.5,6.3,6.5,12.4,20.0,89.5,76.91499999999999,116.96900000000001,0.565024151943038,0.162349651802901,0.2785734426863459,0.5379935001665044,10
Southern Illinois,202.77777777777777,30.333333333333332,60.888888888888886,0.5011111111111111,4.666666666666667,16.444444444444443,0.28400000000000003,14.666666666666666,21.555555555555557,0.6968888888888889,9.777777777777779,24.88888888888889,34.666666666666664,15.11111111111111,7.888888888888889,3.4444444444444446,11.777777777777779,17.22222222222222,80.0,73.12666666666667,109.31444444444445,0.5399277350936231,0.16218187014267452,0.28558981713716475,0.3613047019987652,9
Southern Illinois-Edwardsville,200.0,25.375,60.375,0.420875,6.375,20.75,0.31175,12.0,18.625,0.651375,9.25,24.125,33.375,11.625,7.0,4.125,10.125,17.0,69.125,70.09625,98.71000000000001,0.4736842178438331,0.14413374869544135,0.2806657964482712,0.31122546970196596,8
Southern Indiana,200.0,23.5,61.75,0.38087499999999996,7.25,26.125,0.283625,14.875,22.75,0.665,8.25,24.125,32.375,10.75,6.0,5.25,11.0,19.25,69.125,75.30625,91.82875,0.4407416899905993,0.14548564410367334,0.250818660311443,0.37601956452928165,8
Southern Methodist,205.0,31.3,64.4,0.4857,6.7,20.5,0.3203,20.5,26.3,0.7668,10.3,26.9,37.2,18.1,8.8,3.8,11.3,17.5,89.8,77.89099999999999,114.96700000000001,0.5378671212548332,0.14560922337674664,0.28382963446668497,0.42370830933013137,10
Southern Mississippi,203.125,27.625,58.625,0.47325,4.25,16.125,0.26025,16.0,22.0,0.724375,11.125,21.875,33.0,13.0,8.25,3.5,12.125,19.875,75.5,70.075,108.69375,0.5101962511127622,0.17112557411770324,0.33964428577898736,0.37332074408800153,8
Southern Utah,200.0,25.375,60.75,0.418625,5.625,22.375,0.2525,11.0,15.25,0.738125,7.625,20.75,28.375,12.125,5.75,4.375,13.875,15.0,67.375,74.245,91.51124999999999,0.4649711905088194,0.18559449113074888,0.25735373501627373,0.25528508550354895,8
St. Bonaventure,200.0,28.4,60.4,0.4732,6.6,18.4,0.366,12.7,16.9,0.7501,11.1,22.6,33.7,15.8,7.9,4.9,12.2,16.1,76.1,69.52799999999999,109.779,0.5280839413303722,0.17556269432425545,0.32430407583851506,0.2866824450874411,10
St. John's (NY),200.0,30.0,62.875,0.471875,7.375,22.375,0.335625,21.25,29.875,0.7115,12.625,23.5,36.125,17.0,8.75,5.125,12.5,18.75,88.625,76.94,115.02375,0.5305942612072334,0.16352531477378707,0.35842085803147855,0.4848874033228987,8
St. Thomas,200.0,27.7,57.6,0.4854,8.4,27.7,0.3054,12.9,17.1,0.7375999999999999,4.2,22.2,26.4,15.5,9.0,2.9,9.6,16.3,76.7,71.124,107.78099999999999,0.5589757404821316,0.13529707821620857,0.15117975734355044,0.30313712971490175,10
Stanford,200.0,27.444444444444443,63.888888888888886,0.43044444444444446,9.222222222222221,26.88888888888889,0.3398888888888889,17.77777777777778,24.555555555555557,0.7137777777777778,11.666666666666666,21.88888888888889,33.55555555555556,12.666666666666666,8.88888888888889,3.7777777777777777,9.777777777777779,16.666666666666668,81.88888888888889,73.66333333333334,111.52555555555556,0.5027788835428157,0.1313682992716903,0.3487664241223246,0.39630173159155896,9
Stephen F. Austin,200.0,29.0,63.875,0.4535,9.625,26.125,0.368125,9.625,15.0,0.676875,9.625,23.875,33.5,14.625,6.125,5.0,9.5,18.75,77.25,70.87375,108.61375,0.5298016461519209,0.13368342449624288,0.2846180369427321,0.24796552534996272,8
Stetson,200.0,22.6,55.9,0.4029,7.7,24.5,0.2979,11.0,17.1,0.634,7.7,20.0,27.7,11.4,6.7,1.9,12.5,13.9,63.9,68.824,93.261,0.4711226852426738,0.18052663894839316,0.28793045071370094,0.31432429802861933,10
Stonehill,202.77777777777777,24.444444444444443,60.22222222222222,0.40700000000000003,8.11111111111111,24.11111111111111,0.33744444444444444,7.111111111111111,10.666666666666666,0.6594444444444444,9.11111111111111,24.77777777777778,33.888888888888886,12.333333333333334,4.111111111111111,4.0,14.222222222222221,16.555555555555557,64.11111111111111,70.39888888888889,91.38333333333334,0.474385674132458,0.20207076402015897,0.26899304417238423,0.1806861204186922,9
Stony Brook,203.125,25.0,59.25,0.424,8.375,25.125,0.333375,13.125,18.25,0.725,7.875,20.25,28.125,12.625,6.75,3.625,9.875,17.125,71.5,69.9175,102.695,0.49649993938228565,0.14068524242163613,0.2764814125680597,0.3109353166847615,8
Syracuse,203.125,26.875,58.625,0.45925,6.75,23.25,0.298875,12.75,22.25,0.590375,8.5,23.75,32.25,14.25,7.875,6.0,10.625,16.375,73.25,71.3175,103.22375,0.51747943641326,0.14637596353003757,0.26685148185148183,0.3866260169568993,8
TCU,202.77777777777777,27.333333333333332,60.888888888888886,0.45077777777777783,7.888888888888889,23.555555555555557,0.33577777777777773,16.11111111111111,22.444444444444443,0.7143333333333334,9.444444444444445,22.22222222222222,31.666666666666668,15.555555555555555,9.0,4.888888888888889,11.444444444444445,16.77777777777778,78.66666666666667,73.54777777777778,106.77666666666667,0.5150578729949765,0.1567066146925688,0.29666641687173084,0.3723235868235346,9
Tarleton State,200.0,25.714285714285715,55.714285714285715,0.4615714285714286,5.428571428571429,15.285714285714286,0.3435714285714286,18.285714285714285,24.0,0.749,8.571428571428571,18.285714285714285,26.857142857142858,11.285714285714286,8.142857142857142,3.5714285714285716,14.142857142857142,21.0,75.14285714285714,72.68714285714286,103.23428571428572,0.5122372466306065,0.19350004256356815,0.3275521948746757,0.44667455870150485,7
Temple,200.0,24.88888888888889,54.888888888888886,0.4591111111111111,6.888888888888889,19.666666666666668,0.3566666666666667,18.88888888888889,26.22222222222222,0.7182222222222223,7.444444444444445,22.0,29.444444444444443,12.222222222222221,5.0,4.333333333333333,8.222222222222221,17.11111111111111,75.55555555555556,68.12111111111112,110.94222222222223,0.5221736859863431,0.1220245084807569,0.2431662653236117,0.5087050837589586,9
Tennessee,200.0,28.9,61.7,0.4673,7.4,21.4,0.344,15.7,21.6,0.7005,13.8,26.8,40.6,18.8,7.5,3.7,12.9,17.7,80.9,71.059,113.896,0.5269915375623702,0.18062217951039855,0.3353849491994451,0.35608002182020304,10
Tennessee State,200.0,23.666666666666668,63.5,0.3735,6.0,22.333333333333332,0.27166666666666667,16.5,21.833333333333332,0.7655,12.0,20.333333333333332,32.333333333333336,11.0,10.5,2.5,13.666666666666666,21.166666666666668,69.83333333333333,75.53833333333334,92.54833333333333,0.42123305091233204,0.1795874408776912,0.369645136906031,0.351980180187369,6
Tennessee Tech,200.0,26.75,59.125,0.457,6.5,20.75,0.324875,13.0,18.375,0.671125,7.25,23.0,30.25,12.5,6.75,3.0,14.25,19.0,73.0,74.855,97.7125,0.5122041966460165,0.19127760245535633,0.2490053933324691,0.32661036849515906,8
Tennessee-Martin,200.0,23.0,53.875,0.43175,8.625,26.75,0.323625,16.25,25.375,0.6435,10.375,23.125,33.5,14.0,7.75,3.875,15.25,19.5,70.875,70.8025,100.42875,0.5119373266091135,0.21184168030504774,0.3037200425741542,0.47314350240408104,8
Texas,200.0,28.444444444444443,58.666666666666664,0.4876666666666667,7.666666666666667,22.77777777777778,0.32466666666666666,21.22222222222222,29.444444444444443,0.7206666666666667,11.333333333333334,26.666666666666668,38.0,13.444444444444445,5.333333333333333,3.2222222222222223,10.0,19.77777777777778,85.77777777777777,71.32,120.04555555555557,0.5546325068851241,0.13944948993099204,0.29651719250971925,0.5060106475568422,9
Texas A&M,202.5,28.9,63.2,0.45780000000000004,11.4,31.2,0.3625,21.8,28.4,0.7718,10.1,23.6,33.7,20.7,9.0,2.9,12.0,19.1,91.0,78.592,115.904,0.5476468974248709,0.15238271920764734,0.2967546462536703,0.45476320242979895,10
Texas A&M-Corpus Christi,200.0,21.666666666666668,59.333333333333336,0.36866666666666664,5.5,19.333333333333332,0.27316666666666667,13.5,20.833333333333332,0.6381666666666667,8.166666666666666,21.833333333333332,30.0,13.0,7.5,2.3333333333333335,11.666666666666666,20.0,62.333333333333336,72.72833333333334,85.84833333333334,0.41600878227144505,0.16140685280289477,0.2691763706306435,0.3566709081472718,6
Texas Southern,204.66666666666666,23.666666666666668,57.666666666666664,0.414,5.5,17.0,0.3446666666666667,16.166666666666668,24.833333333333332,0.6468333333333334,7.666666666666667,19.666666666666668,27.333333333333332,7.5,5.5,2.5,14.833333333333334,23.166666666666668,69.0,76.63166666666666,90.10833333333333,0.46154744013409704,0.19376183746058095,0.28905419062739,0.43831097842168854,6
Texas State,202.5,25.0,55.7,0.4526,4.4,13.4,0.3433,14.4,19.7,0.7096,9.7,22.6,32.3,12.4,8.0,4.9,14.0,18.2,68.8,69.357,98.848,0.4930164297393683,0.20255836531262822,0.29535454838158365,0.36332142389191646,10
Texas Tech,200.0,28.22222222222222,63.77777777777778,0.44477777777777777,10.666666666666666,29.22222222222222,0.3612222222222222,14.333333333333334,21.333333333333332,0.6930000000000001,12.88888888888889,24.0,36.888888888888886,15.777777777777779,7.444444444444445,3.5555555555555554,10.444444444444445,16.22222222222222,81.44444444444444,71.46555555555557,113.77333333333334,0.5272363439840486,0.14606439456823703,0.3462564238880028,0.3427584161827491,9
Texas-Rio Grande Valley,200.0,27.0,60.857142857142854,0.4432857142857142,8.285714285714286,22.285714285714285,0.3552857142857143,9.714285714285714,14.285714285714286,0.6962857142857143,7.571428571428571,25.285714285714285,32.857142857142854,13.285714285714286,5.571428571428571,2.4285714285714284,11.857142857142858,21.0,72.0,71.92857142857143,99.96285714285715,0.5088636195872887,0.16535576601460525,0.21760222368517299,0.24673133364903505,7
The Citadel,200.0,23.142857142857142,55.57142857142857,0.4115714285714286,6.857142857142857,23.571428571428573,0.2912857142857143,11.428571428571429,17.857142857142858,0.6444285714285715,8.428571428571429,20.142857142857142,28.571428571428573,10.285714285714286,3.7142857142857144,1.7142857142857142,9.571428571428571,17.142857142857142,64.57142857142857,65.19571428571429,97.75142857142858,0.47371472840119366,0.1499594778716043,0.2878103863249654,0.32016758858193795,7
Toledo,200.0,30.125,61.25,0.491625,7.5,21.5,0.353625,14.0,18.375,0.761625,9.75,18.75,28.5,17.0,8.125,2.625,12.0,14.5,81.75,72.23,112.99875,0.5549903123830995,0.16642213811420647,0.33194368889623393,0.3035774385193277,8
Towson,200.0,25.0,57.77777777777778,0.43133333333333335,5.777777777777778,20.666666666666668,0.28555555555555556,11.11111111111111,16.77777777777778,0.6494444444444444,11.11111111111111,21.444444444444443,32.55555555555556,9.11111111111111,6.444444444444445,3.0,10.444444444444445,16.22222222222222,66.88888888888889,65.0788888888889,102.62,0.47999342455108873,0.16053027516863466,0.3446313253246298,0.29224353566763667,9
Troy,222.22222222222223,28.11111111111111,64.11111111111111,0.43933333333333335,8.88888888888889,28.333333333333332,0.3114444444444444,19.333333333333332,26.555555555555557,0.7346666666666667,10.333333333333334,25.88888888888889,36.22222222222222,14.444444444444445,8.222222222222221,3.111111111111111,14.333333333333334,20.77777777777778,84.44444444444444,80.72333333333333,103.98777777777778,0.5087614627702068,0.17967227842682906,0.2782606045621463,0.41216870466513794,9
Tulane,202.77777777777777,24.11111111111111,53.44444444444444,0.4511111111111111,7.666666666666667,23.22222222222222,0.33144444444444443,19.555555555555557,25.22222222222222,0.7816666666666667,5.0,20.333333333333332,25.333333333333332,12.333333333333334,7.888888888888889,4.555555555555555,8.88888888888889,17.666666666666668,75.44444444444444,69.31555555555556,108.81333333333333,0.522999472212131,0.12827078690064916,0.2002805255220714,0.4766182993734046,9
Tulsa,200.0,28.0,58.0,0.482125,11.5,27.625,0.421625,19.5,24.625,0.8045,8.625,22.5,31.125,16.75,7.25,1.75,10.125,15.0,87.0,71.1975,121.62875,0.5814970569819707,0.14322878723653404,0.2748112121095992,0.4203039810490549,8
UAB,200.0,28.22222222222222,64.55555555555556,0.4368888888888889,5.333333333333333,20.77777777777778,0.24966666666666665,17.333333333333332,24.555555555555557,0.7035555555555555,12.777777777777779,24.77777777777778,37.55555555555556,13.88888888888889,7.888888888888889,3.3333333333333335,10.0,15.11111111111111,79.11111111111111,73.44111111111111,107.64888888888889,0.47811351755592846,0.13647449746831045,0.3406160943795353,0.3866708368138145,9
UC Davis,200.0,25.571428571428573,54.0,0.47828571428571426,7.285714285714286,22.857142857142858,0.33271428571428574,15.857142857142858,21.285714285714285,0.7681428571428571,6.428571428571429,21.857142857142858,28.285714285714285,14.285714285714286,7.0,3.142857142857143,13.714285714285714,17.285714285714285,74.28571428571429,71.39857142857143,104.27142857142857,0.5480876834194318,0.19172060421276924,0.22007280566778045,0.41405679810768,7
UC Irvine,202.77777777777777,23.444444444444443,56.666666666666664,0.4096666666666667,5.333333333333333,16.555555555555557,0.3165555555555556,16.666666666666668,25.11111111111111,0.6581111111111111,9.0,27.666666666666668,36.666666666666664,13.0,6.333333333333333,6.777777777777778,12.222222222222221,17.555555555555557,68.88888888888889,71.81555555555556,96.09666666666666,0.4564573568562398,0.16995622881438438,0.24726971622163735,0.4558072239855113,9
UC Riverside,200.0,25.22222222222222,53.77777777777778,0.47388888888888897,6.666666666666667,19.88888888888889,0.3302222222222222,16.0,22.11111111111111,0.7283333333333333,7.333333333333333,24.444444444444443,31.77777777777778,11.333333333333334,4.222222222222222,3.888888888888889,13.666666666666666,18.22222222222222,73.11111111111111,70.61333333333333,104.24111111111111,0.537265511774656,0.19085931219666577,0.22985672065468332,0.4209690842681844,9
UC San Diego,200.0,28.75,56.5,0.512375,10.25,25.0,0.410375,13.0,19.5,0.645375,5.75,24.875,30.625,15.75,6.625,2.0,9.125,16.375,80.75,69.13499999999999,117.2575,0.6042213335717586,0.1302575881556668,0.18686031015702875,0.35674475514937953,8
