Rank,Team,Current_AdjEM,AdjO,AdjD,AdjT,Games,Preseason_AdjEM,SurpriseZ,CollapseFactor,FinalPreseasonWeight,Blended_AdjEM,WAB,Consistency,Volatility_z,Swing_z,Rank,SOS,Road_Pct,Q1_W,Q1_L,Q2_W,Q2_L,Q3_W,Q3_L,Q4_W,Q4_L,T100_W,T100_L
304,Jackson St.,-11.656449624233957,95.8,107.4,68.8,34,-5.87,-0.7233062030292446,0.8234706410647261,8.234706410647261,-10.528237358419451,-12.445144403770971,29.564877039572693,1.1855320992562677,1.3040725433228202,304,-5.01,0.261,0,5,0,3,1,4,13,8,0,8
305,Saint Peter's,-11.251024322052686,94.4,105.6,64.7,30,-8.37,-0.36012804025658585,0.8894177984319461,8.89417798431946,-10.59220224570438,-12.165274702885114,20.48359092362441,1.420539959033198,1.91567500426721,305,-5.83,0.353,0,2,0,2,1,4,12,9,0,4
306,Loyola MD,-11.677866893642602,98.0,109.7,67.5,31,-7.13,-0.5684833617053252,0.8547403561508031,8.54740356150803,-10.69493375054695,-15.054474242244886,24.85665719569271,1.35782156219119,1.4870338689377907,306,-5.8,0.235,0,2,0,3,0,2,11,13,0,2
307,Louisiana Monroe,-9.43348174782976,94.6,104.1,67.4,29,-15.56,0.7658147815212801,0.8140097101649014,8.140097101649014,-10.77624758204931,-13.514482906884197,24.551426542309553,1.3555045664884247,1.52272043255827,307,-0.16,0.25,0,2,1,5,2,9,5,5,0,5
308,Georgia St.,-11.60324978679455,94.7,106.3,69.1,28,-8.25,-0.4191562233493187,0.8804044388687211,8.804044388687212,-10.801105336105602,-15.773613486095588,23.05707601349946,1.388707920692164,1.6359311666716403,308,-1.16,0.0,0,1,0,3,2,10,5,7,1,1
309,Binghamton,-10.680832089230321,95.7,106.4,67.5,29,-11.52,0.10489598884620976,0.921843051432714,9.218430514327139,-10.883242574725884,-12.815833927384897,25.63952663006216,1.3043669515626275,1.4900712648870083,309,-5.07,0.312,0,1,0,3,1,6,10,8,0,1
310,Prairie View A&M,-9.452574651777581,91.4,100.9,68.8,31,-16.56,0.8884281685278022,0.7845459949902398,7.8454599499023985,-10.888032514506278,-14.076977714885505,27.006494071112563,1.1886586531244467,1.5502613260285718,310,-5.88,0.2,0,5,1,0,0,3,10,12,1,5
311,Eastern Michigan,-10.436023458289327,99.0,109.4,70.5,31,-12.88,0.3054970677138342,0.8972240653773808,8.972240653773808,-10.984602805500272,-16.266294602353636,26.10945990805792,1.281422681764353,1.479086659548676,311,-0.84,0.111,0,2,0,5,1,7,6,10,0,9
312,Denver,-10.44053425430451,97.0,107.4,70.3,30,-14.15,0.46368321821193637,0.8731913180537908,8.731913180537909,-11.276814473322146,-12.416151099384379,23.32506900255666,1.4300085427929579,1.540913638045115,312,-5.76,0.312,0,2,0,1,1,5,12,9,0,3
313,Northeastern,-13.091579649385153,94.5,107.6,68.4,30,-4.66,-1.0539474561731441,0.7396362492649444,7.396362492649445,-11.423957043449706,-13.995983729455556,24.450611368033186,1.2938219731218743,1.639731040739561,313,-4.04,0.176,0,1,0,5,1,8,9,6,0,5
314,Chicago St.,-10.464463899665148,99.4,109.8,66.2,28,-15.22,0.5944420125418566,0.8498387592237499,8.4983875922375,-11.57175634888333,-13.169153810809945,27.445406818136775,1.228277587583234,1.4329478519420586,314,-3.66,0.125,0,3,0,4,0,8,7,6,0,5
315,Stonehill,-11.90428164287816,92.9,104.8,67.4,30,-12.54,0.07946479464022982,0.9245476184932369,9.245476184932368,-12.054044609274548,-12.492387290913584,31.760040499364123,1.0629462184515859,1.31749298506583,315,-9.52,0.368,0,2,0,3,0,1,13,11,0,3
316,Tulsa,-13.904259022005249,95.4,109.3,68.6,30,-5.3,-1.075532377750656,0.7333529904482738,7.333529904482738,-12.214100309308375,-16.12380976211838,28.562894946347726,1.3116581670686451,1.2100531782811208,316,3.43,0.0,0,6,0,7,1,7,4,5,0,8
317,William & Mary,-13.726507064834863,96.1,109.8,66.8,31,-6.93,-0.8495633831043579,0.7942366798521098,7.942366798521098,-12.340347041820838,-14.060197924134012,24.55838557063059,1.414222345816237,1.4355412568290165,317,-4.2,0.062,0,2,0,4,2,5,9,9,0,6
318,Morgan St.,-11.698456851147057,91.1,102.8,73.8,27,-14.85,0.3939428936066178,0.8843296596539284,8.843296596539284,-12.476008958471606,-10.506121216978055,26.16803665540283,1.2405293624477158,1.5438867589556293,318,-5.9,0.188,0,3,1,2,0,3,10,8,1,4
319,Coastal Carolina,-12.543172276877968,99.8,112.3,69.9,28,-12.62,0.009603465390253918,0.9315403382782419,9.315403382782419,-12.562351521023368,-14.780952272096084,26.90243169091415,1.2632363430393223,1.4289004158128318,319,-1.94,0.214,0,1,0,2,3,7,5,10,1,2
320,CSUN,-14.520542723477007,92.3,106.8,67.1,30,0.77,-1.9113178404346258,0.43979926679843295,4.3979926679843295,-12.565553796174186,-18.54935175052017,29.264228058414616,1.096835515428925,1.492974448085879,320,-1.5,0.0,0,1,0,4,2,9,3,11,0,1
321,Alabama A&M,-11.696158691134869,94.5,106.1,68.8,29,-15.51,0.47673016360814136,0.8710084471496155,8.710084471496154,-12.577060455918925,-13.792169817323746,26.674125393527806,1.251506931780737,1.4712553286765804,321,-8.29,0.462,0,2,0,0,1,4,11,11,0,3
322,Fairleigh Dickinson,-12.40755638104062,102.3,114.7,70.1,33,-14.31,0.23780545236992245,0.9062167138157202,9.062167138157202,-12.817432124943766,-12.182492643684895,25.586719910804373,1.3168351204528266,1.4755212147725434,322,-12.29,0.444,0,1,0,0,1,3,17,11,0,1
323,Charleston Southern,-12.603110739087313,100.2,112.8,67.7,29,-14.53,0.24086115761408577,0.9058264405114144,9.058264405114144,-13.061730507422746,-15.763587640135249,25.257243506523203,1.3802166912362155,1.414019110246156,323,-4.2,0.235,0,1,0,2,1,8,7,10,0,2
324,Kansas City,-14.797346109689556,91.6,106.4,65.5,30,-6.55,-1.0309182637111944,0.7462332355263425,7.462332355263425,-13.154510924315803,-13.773330669387299,16.223633548189493,1.785472245803888,1.9356264295734926,324,-2.67,0.267,0,4,1,1,2,3,7,12,2,5
325,Western Michigan,-13.96304910481183,99.3,113.3,67.3,28,-11.12,-0.35538113810147887,0.8901161726776431,8.901161726776431,-13.27725931677017,-16.371066339726376,28.323750431248854,1.2109185416294466,1.3768618368236802,325,-1.86,0.059,0,3,0,4,0,6,5,10,0,8
326,Austin Peay,-15.68409023220569,93.7,109.3,66.5,28,-4.59,-1.3867612790257113,0.632941805868593,6.32941805868593,-13.638639448846218,-15.851837517364793,24.351368484708807,1.400522770215114,1.4757235156936848,326,-1.79,0.125,0,3,0,2,1,8,5,9,0,4
327,New Orleans,-14.383101959292588,95.7,110.1,72.9,30,-11.17,-0.40163774491157356,0.8831437443165395,8.831437443165395,-13.652345880701963,-15.511694404469814,26.733180415846213,1.385268330401177,1.2718596795187593,327,-7.87,0.353,0,2,0,1,1,5,9,12,0,2
328,Columbia,-15.496444206811958,93.1,108.6,71.6,27,-8.19,-0.9133055258514948,0.7781713852278981,7.781713852278981,-13.861773231812641,-16.101098317429557,29.03110093364309,1.1824609954016458,1.3576073372157806,328,-1.75,0.071,0,3,1,2,0,8,4,9,1,3
329,NJIT,-14.154679443837708,95.3,109.5,68.1,30,-13.11,-0.13058493047971353,0.9190212599580844,9.190212599580844,-13.909699242138492,-19.135675746167628,29.224170236344435,1.1339435050328317,1.4245525634496137,329,-6.08,0.111,0,1,0,3,0,6,6,14,0,1
330,Central Michigan,-15.19084485586663,90.3,105.5,68.7,29,-10.28,-0.6138556069833287,0.846084643721155,8.46084643721155,-14.08168934673792,-14.890221377244327,23.782630373763027,1.4113399725604308,1.5193504342247581,330,-2.41,0.188,1,1,0,3,0,8,7,9,1,5
331,Stony Brook,-13.822567938382889,92.8,106.7,65.8,31,-15.1,0.15967900770213883,0.9157134734073782,9.157134734073782,-14.113864057473975,-15.5911769076707,25.320710137813897,1.3031923296334664,1.525610815049804,331,-4.2,0.211,0,2,0,5,0,7,9,8,0,7
332,Lindenwood,-14.876021064336129,94.0,108.9,68.4,29,-11.92,-0.36950263304201614,0.8880271663851305,8.880271663851305,-14.183041079178789,-15.797708825539008,29.724822534321774,1.1905094994040202,1.2821653093247782,332,-5.48,0.111,0,4,0,0,0,1,8,16,0,4
333,Wagner,-14.366457247874038,89.5,103.9,63.2,26,-14.86,0.06169284401574515,0.9263863385581302,9.263863385581303,-14.49611157929673,-10.36325621829792,23.96238231200447,1.3402668829329787,1.6131464750215037,333,-12.14,0.438,0,0,1,1,0,2,12,10,0,1
334,North Carolina A&T,-14.391238238106766,93.6,108.0,72.3,29,-15.17,0.09734522023665426,0.9226551940959555,9.226551940959556,-14.579204075486992,-13.296155472345436,25.909264610367373,1.3178068377318344,1.4413818747710174,334,-3.55,0.267,0,3,1,1,1,6,8,9,1,4
335,Sacred Heart,-16.029337144075328,92.6,108.6,71.2,32,-8.83,-0.8999171430094159,0.7816186790487704,7.816186790487704,-14.616058565142385,-13.564896421559045,32.885975745501874,1.048591408283739,1.2450897662051301,335,-11.89,0.389,0,2,0,1,0,2,15,12,0,2
336,Albany,-16.34564446414238,95.6,112.0,68.8,29,-8.52,-0.9782055580177977,0.76091302498473,7.609130249847301,-14.719100822972315,-17.23576417187134,21.84880942647927,1.4530582901070985,1.6744613456485404,336,-4.5,0.111,0,3,0,3,1,6,5,11,0,3
337,Eastern Illinois,-15.621076075855214,92.0,107.6,69.3,29,-12.39,-0.4038845094819017,0.8827954928747148,8.827954928747149,-14.86703600092305,-17.45036358654218,27.443290374590628,1.2488972682393584,1.3992597334891723,337,-5.93,0.2,1,2,0,1,0,0,6,19,1,2
338,Elon,-16.03620773266718,94.0,110.0,67.0,30,-11.07,-0.6207759665833974,0.8447279719018344,8.447279719018344,-14.9450786289392,-18.92603186405419,30.259526890740858,1.2143793811976065,1.2016970854304885,338,-4.16,0.176,0,2,0,1,0,11,6,10,0,5
339,The Citadel,-15.144706490278878,94.9,110.0,68.5,31,-14.38,-0.09558831128485967,0.9228430510943374,9.228430510943374,-14.96928227866599,-15.927682109201562,24.48323529616831,1.436694570137249,1.4127121340263995,339,-3.45,0.235,0,2,0,3,1,9,8,8,1,4
340,Saint Francis,-15.28134637763931,98.5,113.7,69.4,30,-14.09,-0.14891829720491367,0.91695094772371,9.1695094772371,-15.00245440155306,-14.94677541895868,27.165810957441522,1.2711576648161473,1.3907715514184147,340,-9.83,0.176,0,2,0,3,0,3,11,11,0,2
341,Monmouth,-17.340296354280156,90.5,107.8,70.0,33,-4.99,-1.5437870442850194,0.5767191339007267,5.767191339007267,-15.503007664838526,-18.580517501698296,17.30046365855668,1.6591266605578845,1.9610201071407014,341,-2.56,0.2,0,2,0,7,0,9,7,8,0,7
342,Coppin St.,-16.307982467384804,96.0,112.3,72.5,33,-13.31,-0.3747478084231004,0.8872424443736783,8.872424443736783,-15.672734490252257,-16.571444539900487,23.989378207038243,1.3703923668063374,1.5599747315132078,342,-3.39,0.217,0,3,0,3,2,9,7,9,0,3
343,Incarnate Word,-17.78368868791948,93.3,111.1,68.5,29,-6.75,-1.379211085989935,0.6355689869070794,6.355689869070794,-15.800225667625316,-15.70140397031279,29.405470146097862,1.2854176724147277,1.1752628931429425,343,-7.94,0.235,0,2,0,1,1,3,8,14,0,3
344,Holy Cross,-17.357480436210892,91.3,108.6,71.2,30,-9.83,-0.9409350545263615,0.7709348517262131,7.709348517262131,-15.818552493367834,-17.855240136048074,26.25423215056597,1.2970428249760482,1.4392770737932477,344,-5.9,0.25,0,1,0,1,1,3,7,17,0,1
345,Central Connecticut,-17.249526624787748,94.8,112.0,66.0,33,-9.71,-0.9424408280984684,0.7705357411015056,7.705357411015056,-15.822325119903457,-19.116994779922212,28.902311564780938,1.1828708532539518,1.3689546651731779,345,-10.12,0.2,0,1,0,1,0,4,10,17,0,2
346,Presbyterian,-17.61279772964336,90.8,108.5,65.9,31,-7.81,-1.2253497162054203,0.6871815271642722,6.871815271642721,-15.834086710374441,-23.089064418293933,29.265604408623474,1.1303900498731956,1.4271019729464107,346,-5.23,0.0,0,1,0,1,0,11,3,15,0,2
347,Arkansas Pine Bluff,-15.181327426073864,90.7,105.9,71.5,27,-18.84,0.457334071740767,0.8742421201053826,8.742421201053826,-16.076220821741835,-15.032882102702864,34.6851983767302,1.130249574977019,0.9855253085320377,347,-5.29,0.111,0,4,0,3,0,2,6,12,0,6
348,McNeese,-17.229940201871372,95.2,112.5,67.4,34,4.66,-2.7362425252339215,0.1855235346118137,1.855235346118137,-16.097302516052338,-17.02845990541094,29.030536138404216,1.1902238691029143,1.344847829003267,348,-4.55,0.167,0,5,0,2,1,3,9,14,0,5
349,South Carolina St.,-18.298846096925615,94.1,112.4,74.1,30,-7.91,-1.298605762115702,0.6630892095190075,6.630892095190076,-16.418266249641583,-19.525021097741224,31.563130814146408,1.1210826011576556,1.234523800046521,349,-3.69,0.048,0,2,0,2,2,9,2,13,0,4
350,Central Arkansas,-16.399003020684617,94.1,110.5,74.2,30,-16.79,0.04887462241442275,0.9276868386184107,9.276868386184107,-16.49135324272473,-15.72924009715852,28.283264375368958,1.1131354085590366,1.564015008927668,350,-2.22,0.125,0,4,0,2,2,6,6,10,0,4
351,Bethune Cookman,-18.51084197402332,93.0,111.5,71.1,30,-6.98,-1.4413552467529152,0.6137178253496315,6.137178253496315,-16.55255867611166,-15.748192856890757,21.081178282315452,1.5027779170818911,1.68981038707171,351,-8.44,0.222,0,3,0,0,1,2,9,15,0,3
352,Alabama St.,-18.745767046804616,89.1,107.8,67.8,30,-10.45,-1.036970880850577,0.7445101264531813,7.445101264531813,-17.096343660442233,-16.8800891895739,34.29800702366431,1.0694697077479958,1.0985241946822042,352,-6.5,0.143,0,4,0,2,0,5,7,12,0,5
353,St. Francis (NY),-19.02678661599826,88.1,107.1,67.9,28,0.0,-2.3783483269997827,0.2803910929776576,2.803910929776576,-17.294882668063064,-13.181712515464685,27.630539665549705,1.2573916750539733,1.368092078208611,353,-12.63,0.267,0,1,0,1,0,3,12,11,0,1
354,VMI,-20.484633716125032,94.3,114.8,68.2,29,-8.53,-1.494329214515629,0.5947184713820987,5.947184713820986,-18.45023765595397,-19.698869179690007,23.65292395302091,1.3314200219012464,1.6652514558087246,354,-3.24,0.059,0,0,0,2,0,12,4,11,0,2
355,Evansville,-20.386372591966605,87.9,108.2,71.5,32,-7.76,-1.5782965739958257,0.5640351961278481,5.640351961278482,-18.494329034929876,-19.72940837238545,26.627582648153357,1.2688079508812322,1.447183847444084,355,-0.56,0.056,0,0,0,8,0,10,5,9,0,8
356,Hampton,-20.446391534752166,92.7,113.2,70.8,32,-6.04,-1.800798941844021,0.4809596086074769,4.809596086074769,-18.564031180186443,-19.309900705523887,27.76789813120859,1.3475802679812572,1.2306534343566642,356,-4.45,0.067,0,0,0,6,0,7,7,12,0,5
357,IUPUI,-20.069204004624822,94.4,114.5,68.8,30,0.0,-2.508650500578103,0.24269220940561087,2.426922094056109,-18.567168305162884,-21.96344963927308,24.064569070072306,1.3673195274354688,1.556629877299495,357,-5.01,0.0,0,2,0,0,0,10,3,15,0,2
358,Florida A&M,-20.528731957889548,87.8,108.4,66.8,27,-11.87,-1.0823414947361936,0.7313509890133733,7.313509890133733,-18.683227898036712,-16.258606025944204,28.21513251820778,1.227898676816372,1.3596534285667767,358,-5.28,0.167,0,5,0,0,0,4,5,13,0,5
359,Houston Christian,-20.903814398411072,96.6,117.5,72.4,29,-9.78,-1.390476799801384,0.631646028378641,6.316460283786411,-18.914285116960624,-17.79100066686797,24.40811227028912,1.269332023242549,1.692099899446275,359,-7.39,0.133,0,3,0,0,0,3,7,16,0,3
360,Delaware St.,-20.285000525128623,90.0,110.2,69.4,28,-14.94,-0.668125065641078,0.8351826292355653,8.351826292355653,-19.056987507036837,-16.96125684673736,28.369470058992047,1.1739414152153553,1.4358985561435682,360,-4.49,0.111,0,4,0,1,0,6,5,12,0,5
361,Lamar,-21.576625103825748,90.8,112.4,67.4,28,-4.9,-2.0845781379782187,0.3771019686686528,3.771019686686528,-19.597214867887665,-18.61927351129017,25.896117374596464,1.332593281727061,1.4203321794041583,361,-7.97,0.2,0,1,0,1,0,4,6,16,0,1
362,Mississippi Valley St.,-19.676426619388323,89.7,109.4,69.5,32,-23.82,0.5179466725764597,0.8639015143146912,8.639015143146912,-20.557264726703558,-19.95663723080534,31.106475016902344,1.1714835100389827,1.1946037629506152,362,-4.52,0.048,0,5,0,5,0,1,5,16,0,6
363,Green Bay,-24.85662673709986,87.7,112.6,66.8,32,-12.73,-1.5158283421374823,0.5869224829386313,5.8692248293863125,-22.977161312002067,-22.43496710658906,24.70761117812713,1.2500466917113227,1.6942725200234954,363,-2.69,0.053,0,2,0,2,1,13,2,12,0,4
364,Hartford,-28.004754265554368,86.6,114.6,67.2,25,0.0,-3.500594283194296,0.06749056715912652,0.6749056715912651,-27.26860482348435,-19.54824384233198,25.936394207534974,1.2535856296997199,1.545396219896416,364,-7.77,0.0,0,0,0,4,0,3,2,16,0,2
365,LIU,-28.974132196620545,85.1,114.0,74.9,27,-9.23,-2.468016524577568,0.2540694609252265,2.540694609252265,-27.276006580420365,-21.584501053079634,39.875992317565576,0.8558456135868825,1.0486447690396579,365,-6.99,0.067,0,2,0,3,0,2,1,19,0,4
