date,team,opponent,location_value,neutral,game_url,game_id
2026-02-27,Canisius,Merrimack,1,0,,2026-02-27__Canisius__Merrimack
2026-02-27,Coastal Carolina,James Madison,-1,0,,2026-02-27__Coastal Carolina__James Madison
2026-02-27,Columbia,Brown,1,0,,2026-02-27__Brown__Columbia
2026-02-27,Cornell,Yale,1,0,,2026-02-27__Cornell__Yale
2026-02-27,Dartmouth,Penn,-1,0,,2026-02-27__Dartmouth__Penn
2026-02-27,Dayton,George Washington,-1,0,,2026-02-27__Dayton__George Washington
2026-02-27,Fairfield,Siena,1,0,,2026-02-27__Fairfield__Siena
2026-02-27,George Washington,Dayton,1,0,,2026-02-27__Dayton__George Washington
2026-02-27,Georgia Southern,Marshall,-1,0,,2026-02-27__Georgia Southern__Marshall
2026-02-27,Georgia St.,Old Dominion,1,0,,2026-02-27__Georgia St.__Old Dominion
2026-02-27,Harvard,Princeton,-1,0,,2026-02-27__Harvard__Princeton
2026-02-27,Illinois,Michigan,1,0,,2026-02-27__Illinois__Michigan
2026-02-27,Iona,Rider,1,0,,2026-02-27__Iona__Rider
2026-02-27,James Madison,Coastal Carolina,1,0,,2026-02-27__Coastal Carolina__James Madison
2026-02-27,Louisiana,Arkansas St.,-1,0,,2026-02-27__Arkansas St.__Louisiana
2026-02-27,Louisiana Monroe,Troy,-1,0,,2026-02-27__Louisiana Monroe__Troy
2026-02-27,Manhattan,St. Peter's,-1,0,,2026-02-27__Manhattan__St. Peter's
2026-02-27,Marshall,Georgia Southern,1,0,,2026-02-27__Georgia Southern__Marshall
2026-02-27,Merrimack,Canisius,-1,0,,2026-02-27__Canisius__Merrimack
2026-02-27,Michigan,Illinois,-1,0,,2026-02-27__Illinois__Michigan
2026-02-27,Mount St. Mary's,Sacred Heart,-1,0,,2026-02-27__Mount St. Mary's__Sacred Heart
2026-02-27,Niagara,Quinnipiac,1,0,,2026-02-27__Niagara__Quinnipiac
2026-02-27,Old Dominion,Georgia St.,-1,0,,2026-02-27__Georgia St.__Old Dominion
2026-02-27,Penn,Dartmouth,1,0,,2026-02-27__Dartmouth__Penn
2026-02-27,Princeton,Harvard,1,0,,2026-02-27__Harvard__Princeton
2026-02-27,Quinnipiac,Niagara,-1,0,,2026-02-27__Niagara__Quinnipiac
2026-02-27,Rider,Iona,-1,0,,2026-02-27__Iona__Rider
2026-02-27,Sacred Heart,Mount St. Mary's,1,0,,2026-02-27__Mount St. Mary's__Sacred Heart
2026-02-27,Siena,Fairfield,-1,0,,2026-02-27__Fairfield__Siena
2026-02-27,South Alabama,Southern Mississippi,1,0,,2026-02-27__South Alabama__Southern Mississippi
2026-02-27,Southern Mississippi,South Alabama,-1,0,,2026-02-27__South Alabama__Southern Mississippi
2026-02-27,St. Peter's,Manhattan,1,0,,2026-02-27__Manhattan__St. Peter's
2026-02-27,Texas St.,Appalachian St.,1,0,,2026-02-27__Appalachian St.__Texas St.
2026-02-27,Troy,Louisiana Monroe,1,0,,2026-02-27__Louisiana Monroe__Troy
2026-02-27,Yale,Cornell,-1,0,,2026-02-27__Cornell__Yale
2026-02-28,Abilene Christian,Utah Valley,-1,0,,2026-02-28__Abilene Christian__Utah Valley
2026-02-28,Air Force,Wyoming,-1,0,,2026-02-28__Air Force__Wyoming
2026-02-28,Akron,Kent St.,-1,0,,2026-02-28__Akron__Kent St.
2026-02-28,Alabama,Tennessee,-1,0,,2026-02-28__Alabama__Tennessee
2026-02-28,Alabama A&M,Alabama St.,1,0,,2026-02-28__Alabama A&M__Alabama St.
2026-02-28,Alabama St.,Alabama A&M,-1,0,,2026-02-28__Alabama A&M__Alabama St.
2026-02-28,Albany,New Hampshire,1,0,,2026-02-28__Albany__New Hampshire
2026-02-28,Alcorn St.,Prairie View A&M,-1,0,,2026-02-28__Alcorn St.__Prairie View A&M
2026-02-28,American,Boston University,1,0,,2026-02-28__American__Boston University
2026-02-28,Arizona,Kansas,1,0,,2026-02-28__Arizona__Kansas
2026-02-28,Arizona St.,Utah,1,0,,2026-02-28__Arizona St.__Utah
2026-02-28,Arkansas,Florida,-1,0,,2026-02-28__Arkansas__Florida
2026-02-28,Arkansas Pine Bluff,Mississippi Valley St.,1,0,,2026-02-28__Arkansas Pine Bluff__Mississippi Valley St.
2026-02-28,Army,Lafayette,-1,0,,2026-02-28__Army__Lafayette
2026-02-28,Auburn,Mississippi,1,0,,2026-02-28__Auburn__Mississippi
2026-02-28,Austin Peay,Bellarmine,-1,0,,2026-02-28__Austin Peay__Bellarmine
2026-02-28,BYU,West Virginia,-1,0,,2026-02-28__BYU__West Virginia
2026-02-28,Ball St.,Northern Illinois,-1,0,,2026-02-28__Ball St.__Northern Illinois
2026-02-28,Baylor,UCF,-1,0,,2026-02-28__Baylor__UCF
2026-02-28,Bellarmine,Austin Peay,1,0,,2026-02-28__Austin Peay__Bellarmine
2026-02-28,Bethune Cookman,Southern,-1,0,,2026-02-28__Bethune Cookman__Southern
2026-02-28,Binghamton,Maine,1,0,,2026-02-28__Binghamton__Maine
2026-02-28,Boise St.,Fresno St.,-1,0,,2026-02-28__Boise St.__Fresno St.
2026-02-28,Boston College,Miami FL,-1,0,,2026-02-28__Boston College__Miami FL
2026-02-28,Boston University,American,-1,0,,2026-02-28__American__Boston University
2026-02-28,Bowling Green,Massachusetts,1,0,,2026-02-28__Bowling Green__Massachusetts
2026-02-28,Brown,Cornell,-1,0,,2026-02-28__Brown__Cornell
2026-02-28,Bryant,NJIT,1,0,,2026-02-28__Bryant__NJIT
2026-02-28,Bucknell,Lehigh,-1,0,,2026-02-28__Bucknell__Lehigh
2026-02-28,Buffalo,Central Michigan,1,0,,2026-02-28__Buffalo__Central Michigan
2026-02-28,CSUN,UC Riverside,-1,0,,2026-02-28__CSUN__UC Riverside
2026-02-28,Cal Baptist,Tarleton St.,1,0,,2026-02-28__Cal Baptist__Tarleton St.
2026-02-28,Cal Poly,UC-San Diego,-1,0,,2026-02-28__Cal Poly__UC-San Diego
2026-02-28,Cal St. Bakersfield,Long Beach St.,1,0,,2026-02-28__Cal St. Bakersfield__Long Beach St.
2026-02-28,Cal St. Fullerton,Hawaii,1,0,,2026-02-28__Cal St. Fullerton__Hawaii
2026-02-28,California,Pittsburgh,1,0,,2026-02-28__California__Pittsburgh
2026-02-28,Campbell,Towson,-1,0,,2026-02-28__Campbell__Towson
2026-02-28,Central Arkansas,Queens,1,0,,2026-02-28__Central Arkansas__Queens
2026-02-28,Central Connecticut,Saint Francis,1,0,,2026-02-28__Central Connecticut__Saint Francis
2026-02-28,Central Michigan,Buffalo,-1,0,,2026-02-28__Buffalo__Central Michigan
2026-02-28,Charleston,UNC Wilmington,-1,0,,2026-02-28__Charleston__UNC Wilmington
2026-02-28,Charleston Southern,UNC Asheville,-1,0,,2026-02-28__Charleston Southern__UNC Asheville
2026-02-28,Chattanooga,VMI,1,0,,2026-02-28__Chattanooga__VMI
2026-02-28,Chicago St.,Wagner,-1,0,,2026-02-28__Chicago St.__Wagner
2026-02-28,Cincinnati,Oklahoma St.,1,0,,2026-02-28__Cincinnati__Oklahoma St.
2026-02-28,Clemson,Louisville,1,0,,2026-02-28__Clemson__Louisville
2026-02-28,Cleveland St.,Robert Morris,-1,0,,2026-02-28__Cleveland St.__Robert Morris
2026-02-28,Colgate,Navy,-1,0,,2026-02-28__Colgate__Navy
2026-02-28,Colorado,Houston,-1,0,,2026-02-28__Colorado__Houston
2026-02-28,Colorado St.,San Jose St.,-1,0,,2026-02-28__Colorado St.__San Jose St.
2026-02-28,Columbia,Yale,1,0,,2026-02-28__Columbia__Yale
2026-02-28,Connecticut,Seton Hall,1,0,,2026-02-28__Connecticut__Seton Hall
2026-02-28,Coppin St.,Norfolk St.,1,0,,2026-02-28__Coppin St.__Norfolk St.
2026-02-28,Cornell,Brown,1,0,,2026-02-28__Brown__Cornell
2026-02-28,Creighton,Providence,1,0,,2026-02-28__Creighton__Providence
2026-02-28,Dartmouth,Princeton,-1,0,,2026-02-28__Dartmouth__Princeton
2026-02-28,Delaware,Kennesaw St.,-1,0,,2026-02-28__Delaware__Kennesaw St.
2026-02-28,Delaware St.,North Carolina Central,1,0,,2026-02-28__Delaware St.__North Carolina Central
2026-02-28,Detroit Mercy,Oakland,-1,0,,2026-02-28__Detroit Mercy__Oakland
2026-02-28,Duke,Virginia,1,0,,2026-02-28__Duke__Virginia
2026-02-28,Duquesne,Saint Louis,-1,0,,2026-02-28__Duquesne__Saint Louis
2026-02-28,East Tennessee St.,Mercer,-1,0,,2026-02-28__East Tennessee St.__Mercer
2026-02-28,East Texas A&M,UT Rio Grande Valley,-1,0,,2026-02-28__East Texas A&M__UT Rio Grande Valley
2026-02-28,Eastern Illinois,SIUE,-1,0,,2026-02-28__Eastern Illinois__SIUE
2026-02-28,Eastern Kentucky,Lipscomb,1,0,,2026-02-28__Eastern Kentucky__Lipscomb
2026-02-28,Eastern Washington,Northern Arizona,1,0,,2026-02-28__Eastern Washington__Northern Arizona
2026-02-28,Elon,Monmouth,-1,0,,2026-02-28__Elon__Monmouth
2026-02-28,Evansville,Valparaiso,1,0,,2026-02-28__Evansville__Valparaiso
2026-02-28,FIU,Louisiana Tech,-1,0,,2026-02-28__FIU__Louisiana Tech
2026-02-28,Fairleigh Dickinson,LIU,-1,0,,2026-02-28__Fairleigh Dickinson__LIU
2026-02-28,Florida,Arkansas,1,0,,2026-02-28__Arkansas__Florida
2026-02-28,Florida Gulf Coast,Stetson,-1,0,,2026-02-28__Florida Gulf Coast__Stetson
2026-02-28,Florida St.,Georgia Tech,-1,0,,2026-02-28__Florida St.__Georgia Tech
2026-02-28,Fordham,VCU,-1,0,,2026-02-28__Fordham__VCU
2026-02-28,Fresno St.,Boise St.,1,0,,2026-02-28__Boise St.__Fresno St.
2026-02-28,Furman,Western Carolina,-1,0,,2026-02-28__Furman__Western Carolina
2026-02-28,Gardner Webb,USC Upstate,-1,0,,2026-02-28__Gardner Webb__USC Upstate
2026-02-28,George Mason,St. Bonaventure,1,0,,2026-02-28__George Mason__St. Bonaventure
2026-02-28,Georgetown,Xavier,-1,0,,2026-02-28__Georgetown__Xavier
2026-02-28,Georgia,South Carolina,1,0,,2026-02-28__Georgia__South Carolina
2026-02-28,Georgia Tech,Florida St.,1,0,,2026-02-28__Florida St.__Georgia Tech
2026-02-28,Gonzaga,Saint Mary's,-1,0,,2026-02-28__Gonzaga__Saint Mary's
2026-02-28,Grand Canyon,Utah St.,-1,0,,2026-02-28__Grand Canyon__Utah St.
2026-02-28,Green Bay,Youngstown St.,1,0,,2026-02-28__Green Bay__Youngstown St.
2026-02-28,Hampton,Northeastern,1,0,,2026-02-28__Hampton__Northeastern
2026-02-28,Harvard,Penn,-1,0,,2026-02-28__Harvard__Penn
2026-02-28,Hawaii,Cal St. Fullerton,-1,0,,2026-02-28__Cal St. Fullerton__Hawaii
2026-02-28,Hofstra,Stony Brook,1,0,,2026-02-28__Hofstra__Stony Brook
2026-02-28,Holy Cross,Loyola MD,1,0,,2026-02-28__Holy Cross__Loyola MD
2026-02-28,Houston,Colorado,1,0,,2026-02-28__Colorado__Houston
2026-02-28,Houston Christian,Stephen F. Austin,1,0,,2026-02-28__Houston Christian__Stephen F. Austin
2026-02-28,Howard,Morgan St.,-1,0,,2026-02-28__Howard__Morgan St.
2026-02-28,IU Indy,Milwaukee,1,0,,2026-02-28__IU Indy__Milwaukee
2026-02-28,Idaho,Northern Colorado,1,0,,2026-02-28__Idaho__Northern Colorado
2026-02-28,Idaho St.,Weber St.,1,0,,2026-02-28__Idaho St.__Weber St.
2026-02-28,Incarnate Word,Lamar,1,0,,2026-02-28__Incarnate Word__Lamar
2026-02-28,Iowa,Penn St.,-1,0,,2026-02-28__Iowa__Penn St.
2026-02-28,Iowa St.,Texas Tech,1,0,,2026-02-28__Iowa St.__Texas Tech
2026-02-28,Jackson St.,Texas Southern,-1,0,,2026-02-28__Jackson St.__Texas Southern
2026-02-28,Jacksonville,North Florida,-1,0,,2026-02-28__Jacksonville__North Florida
2026-02-28,Jacksonville St.,Liberty,1,0,,2026-02-28__Jacksonville St.__Liberty
2026-02-28,Kansas,Arizona,-1,0,,2026-02-28__Arizona__Kansas
2026-02-28,Kansas City,Oral Roberts,1,0,,2026-02-28__Kansas City__Oral Roberts
2026-02-28,Kansas St.,TCU,1,0,,2026-02-28__Kansas St.__TCU
2026-02-28,Kennesaw St.,Delaware,1,0,,2026-02-28__Delaware__Kennesaw St.
2026-02-28,Kent St.,Akron,1,0,,2026-02-28__Akron__Kent St.
2026-02-28,Kentucky,Vanderbilt,1,0,,2026-02-28__Kentucky__Vanderbilt
2026-02-28,LIU,Fairleigh Dickinson,1,0,,2026-02-28__Fairleigh Dickinson__LIU
2026-02-28,LSU,Oklahoma,1,0,,2026-02-28__LSU__Oklahoma
2026-02-28,Lafayette,Army,1,0,,2026-02-28__Army__Lafayette
2026-02-28,Lamar,Incarnate Word,-1,0,,2026-02-28__Incarnate Word__Lamar
2026-02-28,Le Moyne,New Haven,-1,0,,2026-02-28__Le Moyne__New Haven
2026-02-28,Lehigh,Bucknell,1,0,,2026-02-28__Bucknell__Lehigh
2026-02-28,Liberty,Jacksonville St.,-1,0,,2026-02-28__Jacksonville St.__Liberty
2026-02-28,Lindenwood,Western Illinois,-1,0,,2026-02-28__Lindenwood__Western Illinois
2026-02-28,Lipscomb,Eastern Kentucky,-1,0,,2026-02-28__Eastern Kentucky__Lipscomb
2026-02-28,Little Rock,Southern Indiana,1,0,,2026-02-28__Little Rock__Southern Indiana
2026-02-28,Long Beach St.,Cal St. Bakersfield,-1,0,,2026-02-28__Cal St. Bakersfield__Long Beach St.
2026-02-28,Longwood,Radford,1,0,,2026-02-28__Longwood__Radford
2026-02-28,Louisiana Tech,FIU,1,0,,2026-02-28__FIU__Louisiana Tech
2026-02-28,Louisville,Clemson,-1,0,,2026-02-28__Clemson__Louisville
2026-02-28,Loyola Chicago,Richmond,1,0,,2026-02-28__Loyola Chicago__Richmond
2026-02-28,Loyola MD,Holy Cross,-1,0,,2026-02-28__Holy Cross__Loyola MD
2026-02-28,Loyola Marymount,Seattle,1,0,,2026-02-28__Loyola Marymount__Seattle
2026-02-28,Maine,Binghamton,-1,0,,2026-02-28__Binghamton__Maine
2026-02-28,Maryland Eastern Shore,South Carolina St.,1,0,,2026-02-28__Maryland Eastern Shore__South Carolina St.
2026-02-28,Massachusetts,Bowling Green,-1,0,,2026-02-28__Bowling Green__Massachusetts
2026-02-28,McNeese,New Orleans,-1,0,,2026-02-28__McNeese__New Orleans
2026-02-28,Mercer,East Tennessee St.,1,0,,2026-02-28__East Tennessee St.__Mercer
2026-02-28,Mercyhurst,Stonehill,-1,0,,2026-02-28__Mercyhurst__Stonehill
2026-02-28,Miami FL,Boston College,1,0,,2026-02-28__Boston College__Miami FL
2026-02-28,Miami OH,Western Michigan,-1,0,,2026-02-28__Miami OH__Western Michigan
2026-02-28,Middle Tennessee,New Mexico St.,1,0,,2026-02-28__Middle Tennessee__New Mexico St.
2026-02-28,Milwaukee,IU Indy,-1,0,,2026-02-28__IU Indy__Milwaukee
2026-02-28,Minnesota,UCLA,1,0,,2026-02-28__Minnesota__UCLA
2026-02-28,Mississippi,Auburn,-1,0,,2026-02-28__Auburn__Mississippi
2026-02-28,Mississippi St.,Missouri,1,0,,2026-02-28__Mississippi St.__Missouri
2026-02-28,Mississippi Valley St.,Arkansas Pine Bluff,-1,0,,2026-02-28__Arkansas Pine Bluff__Mississippi Valley St.
2026-02-28,Missouri,Mississippi St.,-1,0,,2026-02-28__Mississippi St.__Missouri
2026-02-28,Missouri St.,Sam Houston St.,-1,0,,2026-02-28__Missouri St.__Sam Houston St.
2026-02-28,Monmouth,Elon,1,0,,2026-02-28__Elon__Monmouth
2026-02-28,Montana,Portland St.,1,0,,2026-02-28__Montana__Portland St.
2026-02-28,Montana St.,Sacramento St.,1,0,,2026-02-28__Montana St.__Sacramento St.
2026-02-28,Morgan St.,Howard,1,0,,2026-02-28__Howard__Morgan St.
2026-02-28,N.C. State,Notre Dame,-1,0,,2026-02-28__N.C. State__Notre Dame
2026-02-28,NJIT,Bryant,-1,0,,2026-02-28__Bryant__NJIT
2026-02-28,Navy,Colgate,1,0,,2026-02-28__Colgate__Navy
2026-02-28,Nebraska,USC,-1,0,,2026-02-28__Nebraska__USC
2026-02-28,Nebraska Omaha,St. Thomas,-1,0,,2026-02-28__Nebraska Omaha__St. Thomas
2026-02-28,Nevada,UNLV,-1,0,,2026-02-28__Nevada__UNLV
2026-02-28,New Hampshire,Albany,-1,0,,2026-02-28__Albany__New Hampshire
2026-02-28,New Haven,Le Moyne,1,0,,2026-02-28__Le Moyne__New Haven
2026-02-28,New Mexico,San Diego St.,1,0,,2026-02-28__New Mexico__San Diego St.
2026-02-28,New Mexico St.,Middle Tennessee,-1,0,,2026-02-28__Middle Tennessee__New Mexico St.
2026-02-28,New Orleans,McNeese,1,0,,2026-02-28__McNeese__New Orleans
2026-02-28,Nicholls,Southeastern Louisiana,1,0,,2026-02-28__Nicholls__Southeastern Louisiana
2026-02-28,Norfolk St.,Coppin St.,-1,0,,2026-02-28__Coppin St.__Norfolk St.
2026-02-28,North Alabama,West Georgia,-1,0,,2026-02-28__North Alabama__West Georgia
2026-02-28,North Carolina,Virginia Tech,1,0,,2026-02-28__North Carolina__Virginia Tech
2026-02-28,North Carolina A&T,William & Mary,1,0,,2026-02-28__North Carolina A&T__William & Mary
2026-02-28,North Carolina Central,Delaware St.,-1,0,,2026-02-28__Delaware St.__North Carolina Central
2026-02-28,North Dakota,North Dakota St.,-1,0,,2026-02-28__North Dakota__North Dakota St.
2026-02-28,North Dakota St.,North Dakota,1,0,,2026-02-28__North Dakota__North Dakota St.
2026-02-28,North Florida,Jacksonville,1,0,,2026-02-28__Jacksonville__North Florida
2026-02-28,Northeastern,Hampton,-1,0,,2026-02-28__Hampton__Northeastern
2026-02-28,Northern Arizona,Eastern Washington,-1,0,,2026-02-28__Eastern Washington__Northern Arizona
2026-02-28,Northern Colorado,Idaho,-1,0,,2026-02-28__Idaho__Northern Colorado
2026-02-28,Northern Illinois,Ball St.,1,0,,2026-02-28__Ball St.__Northern Illinois
2026-02-28,Northern Kentucky,Wright St.,1,0,,2026-02-28__Northern Kentucky__Wright St.
2026-02-28,Northwestern,Oregon,1,0,,2026-02-28__Northwestern__Oregon
2026-02-28,Northwestern St.,Texas A&M Corpus Chris,-1,0,,2026-02-28__Northwestern St.__Texas A&M Corpus Chris
2026-02-28,Notre Dame,N.C. State,1,0,,2026-02-28__N.C. State__Notre Dame
2026-02-28,Oakland,Detroit Mercy,1,0,,2026-02-28__Detroit Mercy__Oakland
2026-02-28,Ohio,Toledo,1,0,,2026-02-28__Ohio__Toledo
2026-02-28,Oklahoma,LSU,-1,0,,2026-02-28__LSU__Oklahoma
2026-02-28,Oklahoma St.,Cincinnati,-1,0,,2026-02-28__Cincinnati__Oklahoma St.
2026-02-28,Oral Roberts,Kansas City,-1,0,,2026-02-28__Kansas City__Oral Roberts
2026-02-28,Oregon,Northwestern,-1,0,,2026-02-28__Northwestern__Oregon
2026-02-28,Oregon St.,Santa Clara,-1,0,,2026-02-28__Oregon St.__Santa Clara
2026-02-28,Pacific,San Francisco,1,0,,2026-02-28__Pacific__San Francisco
2026-02-28,Penn,Harvard,1,0,,2026-02-28__Harvard__Penn
2026-02-28,Penn St.,Iowa,1,0,,2026-02-28__Iowa__Penn St.
2026-02-28,Pepperdine,Washington St.,1,0,,2026-02-28__Pepperdine__Washington St.
2026-02-28,Pittsburgh,California,-1,0,,2026-02-28__California__Pittsburgh
2026-02-28,Portland,San Diego,1,0,,2026-02-28__Portland__San Diego
2026-02-28,Portland St.,Montana,-1,0,,2026-02-28__Montana__Portland St.
2026-02-28,Prairie View A&M,Alcorn St.,1,0,,2026-02-28__Alcorn St.__Prairie View A&M
2026-02-28,Presbyterian,Winthrop,-1,0,,2026-02-28__Presbyterian__Winthrop
2026-02-28,Princeton,Dartmouth,1,0,,2026-02-28__Dartmouth__Princeton
2026-02-28,Providence,Creighton,-1,0,,2026-02-28__Creighton__Providence
2026-02-28,Queens,Central Arkansas,-1,0,,2026-02-28__Central Arkansas__Queens
2026-02-28,Radford,Longwood,-1,0,,2026-02-28__Longwood__Radford
2026-02-28,Rhode Island,Saint Joseph's,1,0,,2026-02-28__Rhode Island__Saint Joseph's
2026-02-28,Richmond,Loyola Chicago,-1,0,,2026-02-28__Loyola Chicago__Richmond
2026-02-28,Robert Morris,Cleveland St.,1,0,,2026-02-28__Cleveland St.__Robert Morris
2026-02-28,SIUE,Eastern Illinois,1,0,,2026-02-28__Eastern Illinois__SIUE
2026-02-28,SMU,Stanford,-1,0,,2026-02-28__SMU__Stanford
2026-02-28,Sacramento St.,Montana St.,-1,0,,2026-02-28__Montana St.__Sacramento St.
2026-02-28,Saint Francis,Central Connecticut,-1,0,,2026-02-28__Central Connecticut__Saint Francis
2026-02-28,Saint Joseph's,Rhode Island,-1,0,,2026-02-28__Rhode Island__Saint Joseph's
2026-02-28,Saint Louis,Duquesne,1,0,,2026-02-28__Duquesne__Saint Louis
2026-02-28,Saint Mary's,Gonzaga,1,0,,2026-02-28__Gonzaga__Saint Mary's
2026-02-28,Sam Houston St.,Missouri St.,1,0,,2026-02-28__Missouri St.__Sam Houston St.
2026-02-28,Samford,UNC Greensboro,1,0,,2026-02-28__Samford__UNC Greensboro
2026-02-28,San Diego,Portland,-1,0,,2026-02-28__Portland__San Diego
2026-02-28,San Diego St.,New Mexico,-1,0,,2026-02-28__New Mexico__San Diego St.
2026-02-28,San Francisco,Pacific,-1,0,,2026-02-28__Pacific__San Francisco
2026-02-28,San Jose St.,Colorado St.,1,0,,2026-02-28__Colorado St.__San Jose St.
2026-02-28,Santa Clara,Oregon St.,1,0,,2026-02-28__Oregon St.__Santa Clara
2026-02-28,Seattle,Loyola Marymount,-1,0,,2026-02-28__Loyola Marymount__Seattle
2026-02-28,Seton Hall,Connecticut,-1,0,,2026-02-28__Connecticut__Seton Hall
2026-02-28,South Carolina,Georgia,-1,0,,2026-02-28__Georgia__South Carolina
2026-02-28,South Carolina St.,Maryland Eastern Shore,-1,0,,2026-02-28__Maryland Eastern Shore__South Carolina St.
2026-02-28,South Dakota,South Dakota St.,1,0,,2026-02-28__South Dakota__South Dakota St.
2026-02-28,South Dakota St.,South Dakota,-1,0,,2026-02-28__South Dakota__South Dakota St.
2026-02-28,Southeast Missouri,Tennessee Tech,1,0,,2026-02-28__Southeast Missouri__Tennessee Tech
2026-02-28,Southeastern Louisiana,Nicholls,-1,0,,2026-02-28__Nicholls__Southeastern Louisiana
2026-02-28,Southern,Bethune Cookman,1,0,,2026-02-28__Bethune Cookman__Southern
2026-02-28,Southern Indiana,Little Rock,-1,0,,2026-02-28__Little Rock__Southern Indiana
2026-02-28,Southern Utah,Utah Tech,1,0,,2026-02-28__Southern Utah__Utah Tech
2026-02-28,St. Bonaventure,George Mason,-1,0,,2026-02-28__George Mason__St. Bonaventure
2026-02-28,St. John's,Villanova,1,0,,2026-02-28__St. John's__Villanova
2026-02-28,St. Thomas,Nebraska Omaha,1,0,,2026-02-28__Nebraska Omaha__St. Thomas
2026-02-28,Stanford,SMU,1,0,,2026-02-28__SMU__Stanford
2026-02-28,Stephen F. Austin,Houston Christian,-1,0,,2026-02-28__Houston Christian__Stephen F. Austin
2026-02-28,Stetson,Florida Gulf Coast,1,0,,2026-02-28__Florida Gulf Coast__Stetson
2026-02-28,Stonehill,Mercyhurst,1,0,,2026-02-28__Mercyhurst__Stonehill
2026-02-28,Stony Brook,Hofstra,-1,0,,2026-02-28__Hofstra__Stony Brook
2026-02-28,Syracuse,Wake Forest,-1,0,,2026-02-28__Syracuse__Wake Forest
2026-02-28,TCU,Kansas St.,-1,0,,2026-02-28__Kansas St.__TCU
2026-02-28,Tarleton St.,Cal Baptist,-1,0,,2026-02-28__Cal Baptist__Tarleton St.
2026-02-28,Tennessee,Alabama,1,0,,2026-02-28__Alabama__Tennessee
2026-02-28,Tennessee Martin,Tennessee St.,1,0,,2026-02-28__Tennessee Martin__Tennessee St.
2026-02-28,Tennessee St.,Tennessee Martin,-1,0,,2026-02-28__Tennessee Martin__Tennessee St.
2026-02-28,Tennessee Tech,Southeast Missouri,-1,0,,2026-02-28__Southeast Missouri__Tennessee Tech
2026-02-28,Texas,Texas A&M,-1,0,,2026-02-28__Texas__Texas A&M
2026-02-28,Texas A&M,Texas,1,0,,2026-02-28__Texas__Texas A&M
2026-02-28,Texas A&M Corpus Chris,Northwestern St.,1,0,,2026-02-28__Northwestern St.__Texas A&M Corpus Chris
2026-02-28,Texas Southern,Jackson St.,1,0,,2026-02-28__Jackson St.__Texas Southern
2026-02-28,Texas Tech,Iowa St.,-1,0,,2026-02-28__Iowa St.__Texas Tech
2026-02-28,The Citadel,Wofford,-1,0,,2026-02-28__The Citadel__Wofford
2026-02-28,Toledo,Ohio,-1,0,,2026-02-28__Ohio__Toledo
2026-02-28,Towson,Campbell,1,0,,2026-02-28__Campbell__Towson
2026-02-28,UC Irvine,UC Santa Barbara,1,0,,2026-02-28__UC Irvine__UC Santa Barbara
2026-02-28,UC Riverside,CSUN,1,0,,2026-02-28__CSUN__UC Riverside
2026-02-28,UC Santa Barbara,UC Irvine,-1,0,,2026-02-28__UC Irvine__UC Santa Barbara
2026-02-28,UC-San Diego,Cal Poly,1,0,,2026-02-28__Cal Poly__UC-San Diego
2026-02-28,UCF,Baylor,1,0,,2026-02-28__Baylor__UCF
2026-02-28,UCLA,Minnesota,-1,0,,2026-02-28__Minnesota__UCLA
2026-02-28,UMBC,UMass Lowell,-1,0,,2026-02-28__UMBC__UMass Lowell
2026-02-28,UMass Lowell,UMBC,1,0,,2026-02-28__UMBC__UMass Lowell
2026-02-28,UNC Asheville,Charleston Southern,1,0,,2026-02-28__Charleston Southern__UNC Asheville
2026-02-28,UNC Greensboro,Samford,-1,0,,2026-02-28__Samford__UNC Greensboro
2026-02-28,UNC Wilmington,Charleston,1,0,,2026-02-28__Charleston__UNC Wilmington
2026-02-28,UNLV,Nevada,1,0,,2026-02-28__Nevada__UNLV
2026-02-28,USC,Nebraska,1,0,,2026-02-28__Nebraska__USC
